,0,1,2,__mappify_error,Latitude,Longitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType
6123,Cootamundra,LOCATION,18880324-698-164361947 (1 of 4).txt,No match found.,148.01777777777778,-34.64833333333333,NSW,0.355601089837102,0.03333333333333144,5,60.0,exact
6124,Mir,LOCATION,18941126-108-62294474 (1 of 1).txt,No match found.,,,None,,,0,,None
6125,Judes,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,,,None,,,0,,None
6126,INVERCARGILL,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,146.3377885,-33.845392,NSW,0.0,0.0,1,100.0,exact
6127,Invercargill,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,146.3377885,-33.845392,NSW,0.0,0.0,1,100.0,exact
6128,Karangahako,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,,,None,,,0,,None
6129,Waihou,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,153.01777777777778,-30.065,NSW,0.023570226039550245,0.023570226039550245,2,100.0,exact
6130,Feilding,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,,,None,,,0,,None
6131,Auakland Harbor,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,,,None,,,0,,None
6132,Christchurch,LOCATION,18870226-52-71682102 (1 of 2).txt,No match found.,115.75014999999999,-32.259305,WA,0.27633344119921677,0.27633344119921677,2,100.0,fuzzy
6133,Traralgon West,LOCATION,18930211-319-198029788 (9 of 12).txt,No match found.,,,None,,,0,,None
6134,Koowecrup,LOCATION,18930211-319-198029788 (9 of 12).txt,No match found.,,,None,,,0,,None
6135,Geraldton,LOCATION,18890207-1086-212685759 (1 of 1).txt,No match found.,114.6145,-28.77904,WA,0.04785470849351986,0.0,5,80.0,exact
6136,Mulga Mulga,LOCATION,18890207-1086-212685759 (1 of 1).txt,No match found.,,,None,,,0,,None
6137,Victoria,LOCATION,18660120-731-147939590 (2 of 9).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
6138,South Australia,LOCATION,18660120-731-147939590 (2 of 9).txt,No match found.,137.305178,-32.4907365,SA,3.424218638749024,3.424218638749024,2,100.0,exact
6139,New South Wales,LOCATION,18660120-731-147939590 (2 of 9).txt,No match found.,147.01777777777778,-32.16166666666666,NSW,0.0,0.0,1,100.0,exact
6140,South,LOCATION,18820223-7-34277945 (3 of 4).txt,No match found.,,,None,,,0,,None
6141,Strathalbyn,LOCATION,18820223-7-34277945 (3 of 4).txt,No match found.,147.16666666666666,-30.5861745,Ambiguous,13.789486366600809,10.403695599000983,8,,exact
6142,Port Victor,LOCATION,18820223-7-34277945 (3 of 4).txt,No match found.,138.629325,-35.555405,SA,0.010561943476461347,0.010561943476461347,2,100.0,exact
6143,Barwon Park,LOCATION,18650223-13-5747348 (1 of 1).txt,No match found.,133.49736666666666,-32.87139,Ambiguous,17.771839280630022,17.771839280630022,2,,exact
6144,Geelong,LOCATION,18650223-13-5747348 (1 of 1).txt,No match found.,144.35597230000002,-38.14819527,VIC,0.005005074585987808,0.00224929642066765,5,80.0,exact
6145,Castlemaine,LOCATION,18650223-13-5747348 (1 of 1).txt,No match found.,144.218057094444,-37.064165115,VIC,0.0021892675707343903,0.001456216280219173,4,100.0,exact
6146,Angas,LOCATION,18960612-714-148210322 (1 of 1).txt,No match found.,137.63852,-35.65611,SA,0.0,0.0,1,100.0,exact
6147,Creek,LOCATION,18650223-13-5747348 (1 of 1).txt,No match found.,,,None,,,0,,None
6148,Parramatta,LOCATION,18750213-52-70488618 (1 of 1).txt,No match found.,151.0011111111111,-33.815,NSW,0.6132010836198244,0.0,6,83.33333333333334,exact
6149,Ganmain,LOCATION,18711209-412-103920636 (1 of 1).txt,No match found.,147.0511111111111,-34.931666666666665,NSW,0.08888888888888857,0.0833333333333357,3,100.0,exact
6150,Lake,LOCATION,18831231-356-135955853 (2 of 2).txt,No match found.,147.5011111111111,-35.115,NSW,1.4212609049366036,1.5,4,100.0,exact
6151,Victoria,LOCATION,18630104-807-179380596 (1 of 5).txt,No match found.,148.13444444444443,-33.930277777777775,NSW,4.494904880681709,3.9293591131536396,11,63.63636363636363,exact
6152,SYDNEY,LOCATION,18831231-356-135955853 (2 of 2).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6153,Sydney,LOCATION,18831231-356-135955853 (2 of 2).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6154,Cockle Creek,LOCATION,18831231-356-135955853 (2 of 2).txt,No match found.,151.36777777777777,-33.48166666666667,NSW,0.2979352195385217,0.28382310609877265,7,71.42857142857143,exact
6155,Wallsend,LOCATION,18831231-356-135955853 (2 of 2).txt,No match found.,151.66777777777776,-32.89833333333333,NSW,0.0,0.0,1,100.0,exact
6156,Australia,LOCATION,18580310-180-66009989 (3 of 6).txt,No match found.,137.13828,-28.61389,Ambiguous,0.0,0.0,2,,exact
6157,Wales,LOCATION,18691105-185-112855799 (1 of 1).txt,No match found.,,,None,,,0,,None
6158,Mount Macedon,LOCATION,18691105-185-112855799 (1 of 1).txt,No match found.,144.5843048,-37.3976388888888,VIC,0.012631696594807963,0.016110801111203443,3,100.0,exact
6159,Gipplanid,LOCATION,18980215-492-123675339 (3 of 3).txt,No match found.,,,None,,,0,,None
6160,New South Wales,LOCATION,18890216-734-148587804 (1 of 2).txt,No match found.,147.01777777777778,-32.16166666666666,NSW,0.0,0.0,1,100.0,exact
6161,New Norcia Courthouse,LOCATION,18880102-30-3115765 (1 of 1).txt,No match found.,,,None,,,0,,None
6162,Denili,LOCATION,18891217-275-77288997 (1 of 2).txt,No match found.,,,None,,,0,,None
6163,Fernvale Road,LOCATION,18960118-326-199698917 (3 of 3).txt,No match found.,,,None,,,0,,None
6164,Nooi'ongong,LOCATION,18960118-326-199698917 (3 of 3).txt,No match found.,,,None,,,0,,None
6165,Queenstown,LOCATION,18910313-145-58901979 (2 of 2).txt,No match found.,142.5759005555555,-37.219802785,Ambiguous,3.228407605149865,2.7440656433654276,6,,exact
6166,Christmas Hills,LOCATION,18910313-145-58901979 (2 of 2).txt,No match found.,144.9900055,-40.93000031,TAS,0.5814992000904499,0.02999877999999967,4,75.0,exact
6167,Yarra River,LOCATION,18861002-276-77548549 (1 of 1).txt,No match found.,145.55375,-37.7640277777777,VIC,0.0,0.0,1,100.0,exact
6168,Whipstick,LOCATION,18750724-319-197939238 (1 of 1).txt,No match found.,149.7011111111111,-31.865000000000002,NSW,4.7551513422141936,5.083333333333329,3,100.0,exact
6169,Brewarrina,LOCATION,18981209-35-14189333 (1 of 2).txt,No match found.,146.86666666666667,-29.955694444444447,NSW,0.014473956349597729,0.007444496268476708,7,57.14285714285714,exact
6170,Wagga,LOCATION,18981209-35-14189333 (1 of 2).txt,No match found.,147.35009141666666,-31.769350944444444,NSW,1.8112052104092018,1.8112052104092018,2,100.0,exact
6171,Kangaroo Island,LOCATION,18860220-289-93849938 (1 of 1).txt,No match found.,152.32194444444445,-26.601527777777775,Ambiguous,8.770152702087016,5.632302656399521,14,,exact
6172,Mulgundawa,LOCATION,18860220-289-93849938 (1 of 1).txt,No match found.,139.2016843,-35.30812498,SA,0.0,0.0,1,100.0,exact
6173,Hahndorf,LOCATION,18860220-289-93849938 (1 of 1).txt,No match found.,138.80901,-35.02881,SA,0.0,0.0,1,100.0,exact
6174,Mount Barker,LOCATION,18860220-289-93849938 (1 of 1).txt,No match found.,127.17300995,-34.64287,Ambiguous,10.258885743509644,9.54499595229171,8,,exact
6175,Clarence Plains,LOCATION,18350214-945-200328486 (3 of 4).txt,No match found.,,,None,,,0,,None
6176,Coal River Road,LOCATION,18350214-945-200328486 (3 of 4).txt,No match found.,,,None,,,0,,None
6177,Geraldton,LOCATION,18810322-30-2984723 (2 of 3).txt,No match found.,114.6145,-28.77904,WA,0.04785470849351986,0.0,5,80.0,exact
6178,Castleutaine,LOCATION,18680303-484-108512648 (2 of 2).txt,No match found.,,,None,,,0,,None
6179,New South Wales,LOCATION,18680303-484-108512648 (2 of 2).txt,No match found.,147.01777777777778,-32.16166666666666,NSW,0.0,0.0,1,100.0,exact
6180,Creek,LOCATION,18690102-412-104083455 (1 of 4).txt,No match found.,,,None,,,0,,None
6181,Pall Mall,LOCATION,18650301-809-155027199 (3 of 13).txt,No match found.,146.25,-19.566666666666666,QLD,0.0,0.0,1,100.0,exact
6182,Upper Sheepwash,LOCATION,18650301-809-155027199 (3 of 13).txt,No match found.,,,None,,,0,,None
6183,Wales,LOCATION,18881117-1093-207757086 (1 of 1).txt,No match found.,,,None,,,0,,None
6184,Sydney,LOCATION,18881117-1093-207757086 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6185,Bathurat,LOCATION,18881117-1093-207757086 (1 of 1).txt,No match found.,,,None,,,0,,None
6186,Bathurst,LOCATION,18920116-698-162182901 (3 of 6).txt,No match found.,149.58055555555555,-33.424166666666665,NSW,0.48608492355236993,0.21209190522069218,7,100.0,exact
6187,Queensland,LOCATION,18900104-42-20279455 (1 of 1).txt,No match found.,121.2023,-31.02926,WA,0.0,0.0,1,100.0,exact
6188,Germany,LOCATION,18900104-42-20279455 (1 of 1).txt,No match found.,120.1928,-30.8615,WA,0.0,0.0,1,100.0,fuzzy
6189,Maiden Hill,LOCATION,18630112-13-6482587 (1 of 1).txt,No match found.,143.6162567,-37.28874969,VIC,0.0,0.0,1,100.0,exact
6190,Malden * Hills,LOCATION,18630112-13-6482587 (1 of 1).txt,No match found.,,,None,,,0,,None
6191,Burnbank,LOCATION,18630112-13-6482587 (1 of 1).txt,No match found.,143.58861111111048,-37.2090277777777,VIC,0.02877146273488388,0.02877146273488388,2,100.0,exact
6192,Kanyaka,LOCATION,18691126-41-41398290 (1 of 1).txt,No match found.,138.3203138,-33.25615500000001,SA,1.300830833518568,1.224005357245432,7,85.71428571428571,exact
6193,Willochra,LOCATION,18691126-41-41398290 (1 of 1).txt,No match found.,138.1389674,-32.22733131,SA,0.8581918957804818,0.0,4,75.0,exact
6194,SOUTH WALES,LOCATION,18881006-7-33441374 (1 of 2).txt,No match found.,,,None,,,0,,None
6195,Sydney,LOCATION,18881006-7-33441374 (1 of 2).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6196,Potto Hill,LOCATION,18881006-7-33441374 (1 of 2).txt,No match found.,146.8200073,-41.04999924,TAS,0.0,0.0,1,100.0,fuzzy
6197,Lake Macqoarle,LOCATION,18881006-7-33441374 (1 of 2).txt,No match found.,,,None,,,0,,None
6198,Sydney,LOCATION,18881006-7-33441374 (1 of 2).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6199,Sydney,LOCATION,18900109-1086-212685535 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6200,SYDNEY,LOCATION,18900109-1086-212685535 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6201,Stoalhaven,LOCATION,18860222-731-146770070 (1 of 1).txt,No match found.,,,None,,,0,,None
6202,Bristol,LOCATION,18860222-731-146770070 (1 of 1).txt,No match found.,141.79056,-29.071016666666665,Ambiguous,6.6670586828484115,6.6670586828484115,2,,exact
6203,Yarra River,LOCATION,18860918-281-82608753 (1 of 1).txt,No match found.,145.55375,-37.7640277777777,VIC,0.0,0.0,1,100.0,exact
6204,Coonabarabran,LOCATION,18990120-648-156353678 (2 of 2).txt,No match found.,149.2745277777778,-31.2696,Ambiguous,0.12320217773849547,0.008168384173148737,6,,exact
6205,McDonald 's Creek,LOCATION,18990120-648-156353678 (2 of 2).txt,No match found.,148.91777777777776,-36.54833333333333,Ambiguous,3.6885072694081367,3.5209294858665463,23,,fuzzy
6206,Rylstone,LOCATION,18990120-648-156353678 (2 of 2).txt,No match found.,149.98444444444442,-32.82333333333334,NSW,0.030046260628867824,0.030046260628867824,2,100.0,exact
6207,S.W,LOCATION,18610701-13-5701493 (1 of 1).txt,No match found.,,,None,,,0,,None
6208,N.W,LOCATION,18610701-13-5701493 (1 of 1).txt,No match found.,,,None,,,0,,None
6209,N.W,LOCATION,18610701-13-5701493 (1 of 1).txt,No match found.,,,None,,,0,,None
6210,N.W,LOCATION,18610701-13-5701493 (1 of 1).txt,No match found.,,,None,,,0,,None
6211,Basutoland,LOCATION,18810107-346-88641364 (2 of 2).txt,No match found.,,,None,,,0,,None
6212,County Mayo,LOCATION,18810107-346-88641364 (2 of 2).txt,No match found.,,,None,,,0,,None
6213,Sydney,LOCATION,18810107-346-88641364 (2 of 2).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6214,Mullamuddy Creek,LOCATION,18720309-8-18761890 (2 of 2).txt,No match found.,149.6511111111111,-32.64833333333333,NSW,0.0,0.0,1,100.0,exact
6215,KgeKon Quai,LOCATION,18790207-232-232166337 (1 of 1).txt,No match found.,,,None,,,0,,None
6216,Culiban Park,LOCATION,18810309-232-249281328 (1 of 1).txt,No match found.,,,None,,,0,,None
6217,Esq.,LOCATION,18760216-413-101877518 (1 of 2).txt,No match found.,,,None,,,0,,None
6218,Jtoynl Motel,LOCATION,18760216-413-101877518 (1 of 2).txt,No match found.,,,None,,,0,,None
6219,Flint,LOCATION,18620226-189-66331694 (1 of 1).txt,No match found.,132.03125555555556,-33.77986,Ambiguous,15.65033772288841,15.65033772288841,2,,exact
6220,Masonic Hall,LOCATION,18760216-413-101877518 (1 of 2).txt,No match found.,,,None,,,0,,None
6221,South Australia,LOCATION,18620226-189-66331694 (1 of 1).txt,No match found.,137.305178,-32.4907365,SA,3.424218638749024,3.424218638749024,2,100.0,exact
6222,North Yanco Station,LOCATION,18931230-431-100497437 (1 of 2).txt,No match found.,,,None,,,0,,None
6223,Australasia,LOCATION,18840307-463-112146964 (1 of 1).txt,No match found.,,,None,,,0,,None
6224,Collector,LOCATION,18840307-463-112146964 (1 of 1).txt,No match found.,149.41763888888886,-34.91916666666667,NSW,0.016325711700349705,0.01796300545066029,4,100.0,exact
6225,Cr Madden,LOCATION,18880201-558-150300010 (1 of 1).txt,No match found.,,,None,,,0,,None
6226,Cr Madden,LOCATION,18880201-558-150300010 (1 of 1).txt,No match found.,,,None,,,0,,None
6227,South Gandagai,LOCATION,18810124-366-103812801 (1 of 2).txt,No match found.,148.1011111111111,-35.08166666666667,NSW,0.017568209223161907,0.0,3,100.0,fuzzy
6228,Macdonald River,LOCATION,18981203-464-115387264 (1 of 1).txt,No match found.,150.98444444444442,-31.94,NSW,1.0740952264839243,1.0740952264839243,3,66.66666666666666,exact
6229,Burrumbeet,LOCATION,18790220-185-200133002 (1 of 2).txt,No match found.,143.65763735000002,-37.471805562777746,VIC,0.0381207654289551,0.0327528175896201,4,100.0,exact
6230,TASMANIA,LOCATION,18980108-175-69902025 (2 of 2).txt,No match found.,146.75,-42.0,TAS,0.0,0.0,2,100.0,exact
6231,Penwortliam,LOCATION,18640409-821-159523608 (1 of 2).txt,No match found.,,,None,,,0,,None
6232,Fryerstown,LOCATION,18770129-13-5914005 (1 of 1).txt,No match found.,144.250694444444,-37.1387499999999,VIC,0.0,0.0,1,100.0,exact
6233,Murray River,LOCATION,18990325-821-162358077 (5 of 5).txt,No match found.,148.16194444444443,-36.57847222222222,NSW,0.21355190806515845,0.21355190806515845,6,50.0,exact
6234,Golden Gully,LOCATION,18770129-13-5914005 (1 of 1).txt,No match found.,149.09277777777777,-34.63166666666667,Ambiguous,2.711518141447083,1.9621670700493152,29,,exact
6235,Bouth,LOCATION,18770129-13-5914005 (1 of 1).txt,No match found.,,,None,,,0,,None
6236,Mount Lofty,LOCATION,18980209-736-149945506 (4 of 11).txt,No match found.,151.96666666666667,-29.981666666666666,Ambiguous,6.252095922266628,3.2838920844361232,9,,exact
6237,Mount Gambier,LOCATION,18980209-736-149945506 (4 of 11).txt,No match found.,140.7648133,-37.82411,SA,2.35242976994654,0.014996700000011742,3,100.0,exact
6238,Gippsland,LOCATION,18980209-736-149945506 (4 of 11).txt,No match found.,146.966,-37.4032,Ambiguous,0.0,0.0,2,,exact
6239,Leongatha,LOCATION,18980209-736-149945506 (4 of 11).txt,No match found.,145.940694444444,-38.4773611111111,VIC,0.019543305307162962,0.006072437339301299,3,100.0,exact
6240,Cape Recif,LOCATION,18710615-377-123760397 (3 of 3).txt,No match found.,,,None,,,0,,None
6241,Cape L'Agulhas,LOCATION,18710615-377-123760397 (3 of 3).txt,No match found.,,,None,,,0,,None
6242,Mount Wellington,LOCATION,18980104-240-86324465 (2 of 2).txt,No match found.,146.8087463,-37.56347275,VIC,0.5698501604014433,0.06703219797062146,6,50.0,exact
6243,Tasmania,LOCATION,18980104-240-86324465 (2 of 2).txt,No match found.,146.75,-42.0,TAS,0.0,0.0,2,100.0,exact
6244,AUSTRALIA,LOCATION,18860105-185-206305801 (1 of 1).txt,No match found.,137.13828,-28.61389,Ambiguous,0.0,0.0,2,,exact
6245,Upper and Lower Longley,LOCATION,18980104-240-86324465 (2 of 2).txt,No match found.,,,None,,,0,,None
6246,Elliston,LOCATION,18860105-185-206305801 (1 of 1).txt,No match found.,134.8903431,-33.64952503,SA,1.3039516940897797,0.0,4,75.0,exact
6247,Brown Hill Creek,LOCATION,18860105-185-206305801 (1 of 1).txt,No match found.,138.599685,-34.96591,SA,0.05403181678418843,0.05403181678418843,3,66.66666666666666,exact
6248,Devon,LOCATION,18640520-927-194723913 (3 of 3).txt,No match found.,144.7358635,-31.5897,NSW,3.188452620447025,3.393918462433151,10,70.0,exact
6249,Hergott Springs,LOCATION,18860105-185-206305801 (1 of 1).txt,No match found.,138.06272,-29.621595,SA,0.003192745683576984,0.003192745683576984,2,100.0,exact
6250,Monnt House,LOCATION,18640520-927-194723913 (3 of 3).txt,No match found.,125.72309999999999,-17.077334999999998,WA,0.031716567043109295,0.031716567043109295,2,100.0,fuzzy
6251,Mount Sturgeon,LOCATION,18640520-927-194723913 (3 of 3).txt,No match found.,144.3,-20.2,QLD,0.08284690257727519,0.07453559924999194,5,60.0,exact
6252,AUSTRALIA,LOCATION,18700119-185-112857887 (1 of 1).txt,No match found.,137.13828,-28.61389,Ambiguous,0.0,0.0,2,,exact
6253,Mount Lofty Ranges,LOCATION,18700119-185-112857887 (1 of 1).txt,No match found.,,,None,,,0,,None
6254,West Torrens,LOCATION,18700119-185-112857887 (1 of 1).txt,No match found.,,,None,,,0,,None
6255,Alnrong,LOCATION,18741218-809-201534518 (1 of 1).txt,No match found.,,,None,,,0,,None
6256,Alelbourne Gaol,LOCATION,18741218-809-201534518 (1 of 1).txt,No match found.,,,None,,,0,,None
6257,Jerilderie,LOCATION,18870113-8-18888783 (3 of 3).txt,No match found.,145.74555555555554,-35.35944444444445,NSW,0.005237828008791735,0.0,5,60.0,exact
6258,Queens,LOCATION,18710930-698-164373252 (2 of 2).txt,No match found.,,,None,,,0,,None
6259,Port Elliot,LOCATION,18590421-8-18649170 (1 of 1).txt,No match found.,138.6801342,-35.53311666,SA,1.2062261886739145,0.0,3,100.0,exact
6260,AUSTRALIA,LOCATION,18770207-558-148703841 (1 of 1).txt,No match found.,137.13828,-28.61389,Ambiguous,0.0,0.0,2,,exact
6261,Port Adelaide,LOCATION,18770207-558-148703841 (1 of 1).txt,No match found.,138.48014935,-34.80826226,SA,0.04350127673677645,0.04350127673677645,2,100.0,exact
6262,Port Adelai,LOCATION,18770207-558-148703841 (1 of 1).txt,No match found.,138.48014935,-34.80826226,SA,0.04350127673677645,0.04350127673677645,2,100.0,fuzzy
6263,Sydney,LOCATION,18790131-108-62026368 (1 of 1).txt,No match found.,151.20944444444444,-33.865,NSW,0.0026851851851835327,0.0,5,60.0,exact
6264,Hong Kong,LOCATION,18790131-108-62026368 (1 of 1).txt,No match found.,152.4011111111111,-29.115000000000002,NSW,0.0,0.0,1,100.0,fuzzy
