article_id,article_placename,latitude_1,longitude_2,State_2,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,filename_2
126613511,Mudgee,149.5511111,-32.6125,NSW,0.039814815,0.036111111,3,100,exact,18950126-493-126613511 (1 of 1).txt
126613511,Munmurra River,150.0177778,-32.14833333,NSW,0,0,1,100,exact,18950126-493-126613511 (1 of 1).txt
126613511,Dubbo,148.6011111,-32.24,NSW,0.28571217,0.022333057,7,100,exact,18950126-493-126613511 (1 of 1).txt
254552772,Mount Macedon,144.5843048,-37.39763889,VIC,0.012631697,0.016110801,3,100,exact,18850220-436-254552772 (1 of 1).txt
254552772,Lilydale,147.5031175,-34.4762665,NSW,2.576174387,1.751022015,20,55,exact,18850220-436-254552772 (1 of 1).txt
221779587,West Gippsland,,,None,,,0,,None,18930218-621-221779587 (3 of 5).txt
221779587,Diamond Creek,147.2576447,-33.79833333,Ambiguous,6.565632214,4.406570395,23,,exact,18930218-621-221779587 (3 of 5).txt
221779587,Great Southern,,,None,,,0,,None,18930218-621-221779587 (3 of 5).txt
221779587,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18930218-621-221779587 (3 of 5).txt
163657874,Albury,146.9011111,-36.065,NSW,0.010796656,0.015723302,4,75,exact,18910110-698-163657874 (8 of 12).txt
163657874,Coonamble,148.3677778,-30.96138889,NSW,0.026546492,0.029722222,5,60,exact,18910110-698-163657874 (8 of 12).txt
163657874,Red Creek,147.9677778,-33.68194444,Ambiguous,3.750666688,2.572014645,23,,exact,18910110-698-163657874 (8 of 12).txt
163657874,Tupra,144.161178,-34.2143605,NSW,0,0,1,100,exact,18910110-698-163657874 (8 of 12).txt
163657874,Walgett,148.1241667,-30.02388889,NSW,0.04040854,0.024332128,5,60,exact,18910110-698-163657874 (8 of 12).txt
163657874,Canmore,,,None,,,0,,None,18910110-698-163657874 (8 of 12).txt
163657874,Killarney,148.7469475,-33.6163125,NSW,2.460880261,2.279085789,67,70.14925373,exact,18910110-698-163657874 (8 of 12).txt
163657874,Mickie 's Plains,,,None,,,0,,None,18910110-698-163657874 (8 of 12).txt
163657874,Budderabong,,,None,,,0,,None,18910110-698-163657874 (8 of 12).txt
163657874,GOODOOGA,147.4544444,-29.10722222,NSW,0.008162214,0.00846197,5,60,exact,18910110-698-163657874 (8 of 12).txt
163657874,Queensland,121.2023,-31.02926,WA,0,0,1,100,exact,18910110-698-163657874 (8 of 12).txt
163657874,Brewarrina,146.8666667,-29.95569444,NSW,0.014473956,0.007444496,7,57.14285714,exact,18910110-698-163657874 (8 of 12).txt
163657874,GUNDAGAI,148.1011111,-35.065,NSW,0.017568209,0,4,75,exact,18910110-698-163657874 (8 of 12).txt
155027199,Bridge Inn,142.8237457,-37.02958298,VIC,0,0,1,100,exact,18650301-809-155027199 (10 of 13).txt
2982471,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18800123-30-2982471 (1 of 2).txt
2982471,London,-0.127758,51.5074,No best estimate,0,0,1,100,exact,18800123-30-2982471 (1 of 2).txt
71193207,Wagga,147.3500914,-31.76935094,NSW,1.81120521,1.81120521,2,100,exact,18931223-52-71193207 (19 of 19).txt
71193207,Brookong,146.5784695,-35.28755317,NSW,1.098063518,0.01232527,4,100,exact,18931223-52-71193207 (19 of 19).txt
71193207,Bullenbong,146.9334594,-35.15818344,NSW,0.007426769,0.004395961,4,100,exact,18931223-52-71193207 (19 of 19).txt
71193207,Yerong Creek Railway Station,147.0677778,-35.38166667,NSW,0,0,1,100,exact,18931223-52-71193207 (19 of 19).txt
71193207,Egan Creek,147.1177778,-35.39833333,NSW,1.557511172,0,5,60,exact,18931223-52-71193207 (19 of 19).txt
71193207,Eunonyhareenyha Station,,,None,,,0,,None,18931223-52-71193207 (19 of 19).txt
71193207,NARRABRI,149.7305,-30.31528333,Ambiguous,0.91178557,0.044011109,8,,exact,18931223-52-71193207 (19 of 19).txt
71193207,Nandewar Ranges,150.9575,-30.42916667,NSW,0,0,1,100,fuzzy,18931223-52-71193207 (19 of 19).txt
18650885,Port Albert,146.6909722,-38.66652778,VIC,0,0,1,100,exact,18600128-8-18650885 (1 of 1).txt
18650885,Wambo Vale,,,None,,,0,,None,18600128-8-18650885 (1 of 1).txt
18650885,Bendigo,144.2604218,-36.77402878,VIC,0.043930287,0.022730071,5,60,exact,18600128-8-18650885 (1 of 1).txt
18650885,Epsom,144.312912,-36.71763992,VIC,0.00586156,0.005887592,5,60,exact,18600128-8-18650885 (1 of 1).txt
18650885,Cornwall,148.4501374,-26.09180556,QLD,0.033143293,0.013460891,6,66.66666667,exact,18600128-8-18650885 (1 of 1).txt
18650885,Cornwall,148.4501374,-26.09180556,QLD,0.033143293,0.013460891,6,66.66666667,exact,18600128-8-18650885 (1 of 1).txt
147267336,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18660308-558-147267336 (1 of 2).txt
147267336,Indented Heads,,,None,,,0,,None,18660308-558-147267336 (1 of 2).txt
150395118,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18870204-558-150395118 (1 of 1).txt
150395118,Geelong,144.3559723,-38.14819527,VIC,0.005005075,0.002249296,5,80,exact,18870204-558-150395118 (1 of 1).txt
150395118,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18870204-558-150395118 (1 of 1).txt
150395118,Ballarai,144.3395726,-25.83460658,Ambiguous,6.580914768,6.580914768,2,,fuzzy,18870204-558-150395118 (1 of 1).txt
150395118,Geelong,144.3559723,-38.14819527,VIC,0.005005075,0.002249296,5,80,exact,18870204-558-150395118 (1 of 1).txt
150395118,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18870204-558-150395118 (1 of 1).txt
150395118,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18870204-558-150395118 (1 of 1).txt
5742893,J.P.,,,None,,,0,,None,18650325-13-5742893 (1 of 2).txt
5742893,Ballarat,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,18650325-13-5742893 (1 of 2).txt
5742893,Chewton,144.2595833,-37.08486176,VIC,0.009028044,0.004445093,3,100,exact,18650325-13-5742893 (1 of 2).txt
5742893,Beechworth,146.6890259,-32.877885,Ambiguous,2.846997171,2.6926976,8,,exact,18650325-13-5742893 (1 of 2).txt
262613695,SOUTH WALES,,,None,,,0,,None,18840126-232-262613695 (2 of 3).txt
262613695,Cbarleitown,,,None,,,0,,None,18840126-232-262613695 (2 of 3).txt
262613695,Adamstown,151.7255556,-32.93916667,NSW,0,0,1,100,exact,18840126-232-262613695 (2 of 3).txt
13336814,New England,151.0677778,-30.98166667,NSW,0,0,3,66.66666667,exact,18741218-35-13336814 (1 of 1).txt
13336814,England,152.4666667,-27.43333333,QLD,0,0,1,100,exact,18741218-35-13336814 (1 of 1).txt
13336814,New England,151.0677778,-30.98166667,NSW,0,0,3,66.66666667,exact,18741218-35-13336814 (1 of 1).txt
87647802,Australia,137.13828,-28.61389,Ambiguous,0,0,2,,exact,18980204-241-87647802 (1 of 2).txt
87647802,New Zealand,,,None,,,0,,None,18980204-241-87647802 (1 of 2).txt
87647802,Beech Forest,143.5724975,-38.63555462,VIC,0.008700733,0.008700733,2,100,exact,18980204-241-87647802 (1 of 2).txt
72463698,Ballarat Hospi,,,None,,,0,,None,18591209-189-72463698 (1 of 1).txt
65960545,Orient,143.1,-28.08333333,QLD,3.29301933,0.074535599,3,100,exact,18800114-180-65960545 (1 of 1).txt
65960545,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18800114-180-65960545 (1 of 1).txt
65960545,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18800114-180-65960545 (1 of 1).txt
65960545,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18800114-180-65960545 (1 of 1).txt
65960545,Queensland,121.2023,-31.02926,WA,0,0,1,100,exact,18800114-180-65960545 (1 of 1).txt
65960545,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18800114-180-65960545 (1 of 1).txt
65960545,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18800114-180-65960545 (1 of 1).txt
65960545,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18800114-180-65960545 (1 of 1).txt
170598464,America,,,None,,,0,,None,18870122-792-170598464 (1 of 2).txt
170598464,Locksley,148.0068015,-35.1742755,NSW,1.933527559,2.419552156,8,62.5,exact,18870122-792-170598464 (1 of 2).txt
170598464,Geelong,144.3559723,-38.14819527,VIC,0.005005075,0.002249296,5,80,exact,18870122-792-170598464 (1 of 2).txt
170598464,Cape Otway,143.5112457,-38.85791779,VIC,0,0,1,100,exact,18870122-792-170598464 (1 of 2).txt
170598464,Maryborough,148.2193752,-31.28284722,Ambiguous,7.298391425,7.298570636,8,,exact,18870122-792-170598464 (1 of 2).txt
170598464,Nagambie,145.1554137,-36.78513718,VIC,0.01078992,0.003060472,4,100,exact,18870122-792-170598464 (1 of 2).txt
170598464,Avenel,145.2356944,-36.90430556,VIC,0.018169073,0.012718058,9,55.55555556,exact,18870122-792-170598464 (1 of 2).txt
170598464,Maryborough,148.2193752,-31.28284722,Ambiguous,7.298391425,7.298570636,8,,exact,18870122-792-170598464 (1 of 2).txt
197934039,Rochester,144.6995833,-36.36152649,VIC,0.008079023,0.001391039,6,83.33333333,exact,18750612-319-197934039 (1 of 2).txt
240933957,Rochford,146.1222222,-33.3056605,Ambiguous,3.002958852,3.158880278,6,,exact,18800113-1324-240933957 (1 of 1).txt
240933957,Monument Creek,146.0795898,-37.55208206,VIC,0.686574996,0.620593246,4,75,exact,18800113-1324-240933957 (1 of 1).txt
90943697,Cal,,,None,,,0,,None,18771110-288-90943697 (1 of 1).txt
13042578,Goulburn,149.7344444,-34.74833333,NSW,1.441876439,0.0372678,10,70,exact,18600702-35-13042578 (1 of 1).txt
88994627,Enibley,,,None,,,0,,None,18961221-346-88994627 (1 of 1).txt
88994627,KLMOKE,,,None,,,0,,None,18961221-346-88994627 (1 of 1).txt
88994627,MOORA,144.965416,-31.81013889,Ambiguous,12.1611798,4.769073899,6,,exact,18961221-346-88994627 (1 of 1).txt
88994627,Cartridge,139.26482,-26.39968,SA,0,0,1,100,fuzzy,18961221-346-88994627 (1 of 1).txt
88994627,Moora,144.965416,-31.81013889,Ambiguous,12.1611798,4.769073899,6,,exact,18961221-346-88994627 (1 of 1).txt
226064615,Hamilton,148.201979,-29.43166667,Ambiguous,7.918729037,8.289079158,22,,exact,18790109-567-226064615 (2 of 3).txt
226064615,Bsanxholhe,,,None,,,0,,None,18790109-567-226064615 (2 of 3).txt
4777002,Isle,,,None,,,0,,None,18510331-13-4777002 (2 of 4).txt
4777002,moon,,,None,,,0,,None,18510331-13-4777002 (2 of 4).txt
4777002,Egremont,141.7666667,-29.4144435,Ambiguous,9.434314669,9.386703833,3,,exact,18510331-13-4777002 (2 of 4).txt
121316350,Dubbo,148.6011111,-32.24,NSW,0.28571217,0.022333057,7,100,exact,18950122-492-121316350 (1 of 1).txt
121316350,Dubbo,148.6011111,-32.24,NSW,0.28571217,0.022333057,7,100,exact,18950122-492-121316350 (1 of 1).txt
72550000,Windsor,144.9898629,-34.853855,Ambiguous,7.421570647,6.396096043,20,,exact,18961017-192-72550000 (1 of 1).txt
72550000,Windsor,144.9898629,-34.853855,Ambiguous,7.421570647,6.396096043,20,,exact,18961017-192-72550000 (1 of 1).txt
72550000,St. Matthew 's Church of England,,,None,,,0,,None,18961017-192-72550000 (1 of 1).txt
3139737,SOUTH WALES,,,None,,,0,,None,18910107-30-3139737 (2 of 2).txt
3139737,Temora,147.5344444,-34.44833333,NSW,0.042823355,0.016666667,3,100,exact,18910107-30-3139737 (2 of 2).txt
3139737,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18910107-30-3139737 (2 of 2).txt
3139737,Newcastle,151.7177778,-32.865,NSW,1.579793292,0.094280904,4,75,exact,18910107-30-3139737 (2 of 2).txt
3139737,ALBANY,117.8838,-35.0174,WA,0.123908336,0,5,60,exact,18910107-30-3139737 (2 of 2).txt
3139737,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18910107-30-3139737 (2 of 2).txt
254369580,Seymour,146.312471,-36.54798696,Ambiguous,2.463915046,1.696842538,15,,exact,18840307-436-254369580 (1 of 1).txt
254369580,Gundagai,148.1011111,-35.065,NSW,0.017568209,0,4,75,exact,18840307-436-254369580 (1 of 1).txt
254369580,South Gundagai,148.1011111,-35.08166667,NSW,0.017568209,0,3,100,exact,18840307-436-254369580 (1 of 1).txt
254369580,Snowball Creek,150.3927778,-33.27333333,NSW,2.999837959,2.999837959,2,100,exact,18840307-436-254369580 (1 of 1).txt
203768628,Albion,145.6,-22.31666667,QLD,4.834131325,3.131817958,10,50,exact,18960107-185-203768628 (2 of 4).txt
7143278,Australia,137.13828,-28.61389,Ambiguous,0,0,2,,exact,18570117-13-7143278 (2 of 6).txt
94767470,Oaks,146.9600067,-34.70666667,Ambiguous,8.724305916,6.883333483,3,,exact,18881013-289-94767470 (3 of 4).txt
94767470,Picton,150.5927778,-34.14,NSW,2.381022086,0.052978303,7,57.14285714,exact,18881013-289-94767470 (3 of 4).txt
94767470,Werombl,,,None,,,0,,None,18881013-289-94767470 (3 of 4).txt
94767470,Camden,150.5761111,-34.48166667,Ambiguous,4.116547976,0.43976219,8,,exact,18881013-289-94767470 (3 of 4).txt
94753301,Austra,148.078887,-37.92083326,Ambiguous,4.838902001,4.838902001,2,,fuzzy,18800731-288-94753301 (1 of 1).txt
11530073,Sandhurst,144.7506978,-36.30062145,Ambiguous,4.295641088,4.805030485,8,,exact,18820124-13-11530073 (1 of 1).txt
72464103,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18600103-189-72464103 (1 of 1).txt
72464103,Geelong,144.3559723,-38.14819527,VIC,0.005005075,0.002249296,5,80,exact,18600103-189-72464103 (1 of 1).txt
72464103,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18600103-189-72464103 (1 of 1).txt
72464103,Springs,138.998535,-31.818215,Ambiguous,13.09631733,13.9716959,7,,exact,18600103-189-72464103 (1 of 1).txt
72464103,Brighton,148.6614655,-31.915,Ambiguous,6.263059509,6.376288911,15,,exact,18600103-189-72464103 (1 of 1).txt
72464103,Sunbury,142.7760261,-36.98304031,Ambiguous,3.007655324,2.041462456,7,,exact,18600103-189-72464103 (1 of 1).txt
72464103,Bay,149.2011111,-33.13166667,NSW,0,0,1,100,exact,18600103-189-72464103 (1 of 1).txt
13702594,BATHURST,149.5805556,-33.42416667,NSW,0.486084924,0.212091905,7,100,exact,18881106-35-13702594 (1 of 4).txt
13702594,Bathurst,149.5805556,-33.42416667,NSW,0.486084924,0.212091905,7,100,exact,18881106-35-13702594 (1 of 4).txt
13702594,CAMDEN,150.5761111,-34.48166667,Ambiguous,4.116547976,0.43976219,8,,exact,18881106-35-13702594 (1 of 4).txt
13702594,Camden,150.5761111,-34.48166667,Ambiguous,4.116547976,0.43976219,8,,exact,18881106-35-13702594 (1 of 4).txt
13702594,COONABARABRAN,149.2745278,-31.2696,Ambiguous,0.123202178,0.008168384,6,,exact,18881106-35-13702594 (1 of 4).txt
158126305,CJz'jj Creek,,,None,,,0,,None,18590305-821-158126305 (3 of 6).txt
2973699,Vasse,115.2846,-33.6877,WA,0.050109658,0,3,100,exact,18750216-29-2973699 (1 of 1).txt
2973699,Bay,149.2011111,-33.13166667,NSW,0,0,1,100,exact,18750216-29-2973699 (1 of 1).txt
207661195,Franklin Harbor,136.9380402,-33.71720039,SA,0,0,1,100,exact,18800922-1093-207661195 (1 of 2).txt
142445444,Mc,,,None,,,0,,None,18871008-460-142445444 (1 of 1).txt
142445444,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18871008-460-142445444 (1 of 1).txt
142445444,Great Britain,,,None,,,0,,None,18871008-460-142445444 (1 of 1).txt
5739044,Mount Alexander,148.0166667,-28.18333333,Ambiguous,14.30064892,8.674076124,13,,exact,18650301-13-5739044 (3 of 12).txt
5739044,Junction,149.4052778,-33.95196108,NSW,2.021209742,1.593067429,8,75,exact,18650301-13-5739044 (3 of 12).txt
5739044,Mount,,,None,,,0,,None,18650301-13-5739044 (3 of 12).txt
191558563,Hobart Town,,,None,,,0,,None,18750206-232-191558563 (4 of 4).txt
191558563,Penola,140.8361306,-37.37428549,SA,0.003215125,0.003215125,4,50,exact,18750206-232-191558563 (4 of 4).txt
221142853,PORCUPINE RIDGE,145.8707654,-39.35854098,Ambiguous,2.674379379,2.674379379,2,,exact,18990211-621-221142853 (1 of 2).txt
221142853,Porcupine Ridge,145.8707654,-39.35854098,Ambiguous,2.674379379,2.674379379,2,,exact,18990211-621-221142853 (1 of 2).txt
221142853,Near Glenlyon,,,None,,,0,,None,18990211-621-221142853 (1 of 2).txt
99971758,Narandera Hosipital,,,None,,,0,,None,18980121-436-99971758 (1 of 1).txt
99971758,Arizona,132.5967475,-32.90023775,Ambiguous,15.91196228,15.35836961,7,,exact,18980121-436-99971758 (1 of 1).txt
161888468,DUBBO,148.6011111,-32.24,NSW,0.28571217,0.022333057,7,100,exact,18881201-698-161888468 (4 of 8).txt
161888468,Queensland,121.2023,-31.02926,WA,0,0,1,100,exact,18881201-698-161888468 (4 of 8).txt
96494945,Port Elliot,138.6801342,-35.53311666,SA,1.206226189,0,3,100,exact,18590212-287-96494945 (3 of 4).txt
18760114,Rockley,149.5511111,-33.68166667,NSW,1.037521575,0.041831374,11,54.54545455,exact,18720104-8-18760114 (3 of 3).txt
18760114,Bathurst,149.5805556,-33.42416667,NSW,0.486084924,0.212091905,7,100,exact,18720104-8-18760114 (3 of 3).txt
18760114,Lower River,,,None,,,0,,None,18720104-8-18760114 (3 of 3).txt
18760114,Talbot,143.7033304,-37.17111206,VIC,0.079021587,0.002945206,6,66.66666667,exact,18720104-8-18760114 (3 of 3).txt
18760114,Yiotoria,,,None,,,0,,None,18720104-8-18760114 (3 of 3).txt
18760114,Pleasant Creek,143.975,-20.64166667,QLD,4.229420427,3.825086603,6,66.66666667,exact,18720104-8-18760114 (3 of 3).txt
18760114,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18720104-8-18760114 (3 of 3).txt
18760114,Chiltern,146.6115265,-36.14694476,VIC,0.010586419,0.006932962,5,80,exact,18720104-8-18760114 (3 of 3).txt
18760114,Williamstown,141.8903039,-36.35775167,Ambiguous,3.706956091,3.40694793,9,,exact,18720104-8-18760114 (3 of 3).txt
88994913,Glenrowan,146.2244424,-33.79052675,Ambiguous,9.858952888,3.670865748,23,,exact,18961230-346-88994913 (6 of 8).txt
88994913,Branxholme,141.7954151,-37.86402713,VIC,0.033590931,0.011569868,4,100,exact,18961230-346-88994913 (6 of 8).txt
262612545,Gunnedah,150.1677778,-30.98166667,NSW,0.041190075,0.023570226,4,75,exact,18840109-232-262612545 (1 of 1).txt
262612545,River Samoi,,,None,,,0,,None,18840109-232-262612545 (1 of 1).txt
262612545,Gulgong,149.5344444,-32.365,NSW,0.0124226,0,4,75,exact,18840109-232-262612545 (1 of 1).txt
262612545,Coonamble,148.3677778,-30.96138889,NSW,0.026546492,0.029722222,5,60,exact,18840109-232-262612545 (1 of 1).txt
262612545,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18840109-232-262612545 (1 of 1).txt
198031937,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18930121-319-198031937 (2 of 4).txt
198031937,Walb'umliie,,,None,,,0,,None,18930121-319-198031937 (2 of 4).txt
198031937,Flcnsar.t Hills,,,None,,,0,,None,18930121-319-198031937 (2 of 4).txt
198970048,Tongio,147.6893056,-37.16763889,VIC,0,0,1,100,exact,18840126-326-198970048 (1 of 1).txt
18742689,Sugarloaf,150.8927778,-32.44652778,NSW,2.545886463,2.089642959,61,68.85245902,exact,18700115-8-18742689 (3 of 5).txt
18742689,Wollombi Range,,,None,,,0,,None,18700115-8-18742689 (3 of 5).txt
18742689,Dagworth,147.6186111,-27.18597222,Ambiguous,7.888023244,7.308665584,4,,exact,18700115-8-18742689 (3 of 5).txt
114442194,Rottnest,,,None,,,0,,None,18730201-386-114442194 (1 of 1).txt
254362257,Bethanga,147.0968037,-36.12055528,VIC,0.002639168,0.002639168,2,100,exact,18810122-436-254362257 (1 of 2).txt
254362257,Navlcan,,,None,,,0,,None,18810122-436-254362257 (1 of 2).txt
254362257,Hawksview,,,None,,,0,,None,18810122-436-254362257 (1 of 2).txt
254362257,Mullengandra,147.1344444,-35.90194444,NSW,0.063098966,0.050130232,3,100,exact,18810122-436-254362257 (1 of 2).txt
115569494,South Australia,137.305178,-32.4907365,SA,3.424218639,3.424218639,2,100,exact,18910228-464-115569494 (1 of 1).txt
115569494,Adelaide,139.172745,-35.667645,SA,2.131542021,1.888444573,4,100,exact,18910228-464-115569494 (1 of 1).txt
126610278,Mount Morgan,150.3833333,-29.215,Ambiguous,6.781067994,5.581666667,12,,exact,18940721-493-126610278 (1 of 2).txt
63170016,Kearny,,,None,,,0,,None,18650318-103-63170016 (20 of 23).txt
63170016,Kearny,,,None,,,0,,None,18650318-103-63170016 (20 of 23).txt
4803851,Australia,137.13828,-28.61389,Ambiguous,0,0,2,,exact,18550201-13-4803851 (3 of 7).txt
72551351,Wilberforce,150.8427778,-33.53916667,NSW,0.666215114,0.018909499,6,66.66666667,exact,18970320-192-72551351 (1 of 1).txt
72551351,St. Matthew 's R.C,,,None,,,0,,None,18970320-192-72551351 (1 of 1).txt
72551351,Kurrajong,148.0963415,-33.565,NSW,2.635584156,2.418987296,23,78.26086957,exact,18970320-192-72551351 (1 of 1).txt
72551351,Penrith,150.6941667,-33.75111111,NSW,0.002493132,0,4,75,exact,18970320-192-72551351 (1 of 1).txt
202595080,QUEENSLAND,121.2023,-31.02926,WA,0,0,1,100,exact,18811026-185-202595080 (1 of 1).txt
202595080,BRISBANE,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,18811026-185-202595080 (1 of 1).txt
202595080,New Zealand,,,None,,,0,,None,18811026-185-202595080 (1 of 1).txt
112931958,Bynya Station,,,None,,,0,,None,18931213-508-112931958 (2 of 5).txt
112931958,Pleasant Valley,138.58073,-34.1012805,Ambiguous,8.649500221,7.714313,3,,exact,18931213-508-112931958 (2 of 5).txt
112931958,Lachlan,146.335,-33.24430556,NSW,2.327000904,1.192845828,8,75,exact,18931213-508-112931958 (2 of 5).txt
112931958,Murril Creek,148.075,-24.14166667,QLD,5.035609309,5.035609309,4,50,fuzzy,18931213-508-112931958 (2 of 5).txt
156674668,Springwood,149.4784275,-33.48449833,NSW,2.516169697,1.344302248,19,42.10526316,exact,18931213-650-156674668 (3 of 3).txt
156674668,Cowra,148.6577778,-33.81833333,NSW,0.881959603,0.084983659,6,83.33333333,exact,18931213-650-156674668 (3 of 3).txt
156674668,Campbelltown,143.9829102,-37.17319444,Ambiguous,3.246613258,0.053612196,8,,exact,18931213-650-156674668 (3 of 3).txt
156674668,Deniliquin,144.9397222,-35.52888889,NSW,0.005964142,0.005964142,3,66.66666667,exact,18931213-650-156674668 (3 of 3).txt
69136194,Beverley,150.6352803,-31.0153585,Ambiguous,11.54555365,0.707277261,9,,exact,18620219-180-69136194 (3 of 3).txt
69136194,York,140.474705,-32.71549611,Ambiguous,14.05627939,14.76409358,8,,exact,18620219-180-69136194 (3 of 3).txt
69136194,Depot Bridge,,,None,,,0,,None,18620219-180-69136194 (3 of 3).txt
69136194,Bland 's Brook,,,None,,,0,,None,18620219-180-69136194 (3 of 3).txt
84701747,Englehawk,,,None,,,0,,None,18840119-240-84701747 (2 of 3).txt
84701747,Berrimna,150.3344444,-34.48166667,NSW,1.700981789,0.052704628,11,63.63636364,fuzzy,18840119-240-84701747 (2 of 3).txt
84701747,Beoral,150.6344444,-30.34,NSW,1.000034722,1.000034722,2,100,fuzzy,18840119-240-84701747 (2 of 3).txt
84701747,Nossvale,,,None,,,0,,None,18840119-240-84701747 (2 of 3).txt
84701747,Neow South Wales,147.0177778,-32.16166667,NSW,0,0,1,100,fuzzy,18840119-240-84701747 (2 of 3).txt
84701747,Wagga,147.3500914,-31.76935094,NSW,1.81120521,1.81120521,2,100,exact,18840119-240-84701747 (2 of 3).txt
84701747,Whipatick,,,None,,,0,,None,18840119-240-84701747 (2 of 3).txt
103507757,Loliwah,,,None,,,0,,None,18841113-367-103507757 (1 of 1).txt
103506603,Paris,,,None,,,0,,None,18840621-367-103506603 (1 of 1).txt
103506603,Paris,,,None,,,0,,None,18840621-367-103506603 (1 of 1).txt
103506603,Paris,,,None,,,0,,None,18840621-367-103506603 (1 of 1).txt
103506603,Paris,,,None,,,0,,None,18840621-367-103506603 (1 of 1).txt
2959457,Richmond,149.1311111,-29.38166667,Ambiguous,6.110559675,4.521776152,25,,exact,18520218-21-2959457 (1 of 2).txt
2959457,Launceston,147.2219997,-41.40049932,TAS,0.091017828,0.091017828,2,100,exact,18520218-21-2959457 (1 of 2).txt
2959457,Huon,146.990625,-36.07562413,Ambiguous,0.185821438,0.184769522,5,,exact,18520218-21-2959457 (1 of 2).txt
2959457,Long Bay,148.9555559,-39.2652777,Ambiguous,4.585303291,4.366094364,7,,exact,18520218-21-2959457 (1 of 2).txt
200668998,Mount Egerton,144.1052794,-37.63097286,VIC,0.004464714,0.004464714,3,66.66666667,exact,18820328-185-200668998 (1 of 2).txt
200668998,Germany,120.1928,-30.8615,WA,0,0,1,100,fuzzy,18820328-185-200668998 (1 of 2).txt
200668998,Russia,,,None,,,0,,None,18820328-185-200668998 (1 of 2).txt
200668998,Murray,147.6172222,-26.6825,Ambiguous,7.661084574,7.395020213,13,,exact,18820328-185-200668998 (1 of 2).txt
200668998,Carlton,149.193773,-33.51930556,NSW,1.58212382,1.510816694,15,53.33333333,exact,18820328-185-200668998 (1 of 2).txt
200668998,Fitzroy,151.1795833,-31.49498617,NSW,2.784734896,1.71420187,18,55.55555556,exact,18820328-185-200668998 (1 of 2).txt
200668998,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18820328-185-200668998 (1 of 2).txt
200668998,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18820328-185-200668998 (1 of 2).txt
165312245,Town Hall,144.8703339,-34.43839,Ambiguous,6.373289576,6.373289576,2,,exact,18980312-335-165312245 (2 of 2).txt
108862190,KEMPSEY,152.8344444,-31.08166667,NSW,1.810322578,0.015365907,5,100,exact,18970227-508-108862190 (1 of 3).txt
234172912,Yarra River,145.55375,-37.76402778,VIC,0,0,1,100,exact,18861120-1220-234172912 (1 of 1).txt
194848417,Penshursta,142.2995758,-37.86930466,Ambiguous,4.064650314,0.109229274,10,,fuzzy,18730308-567-194848417 (1 of 1).txt
65718847,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18550210-170-65718847 (1 of 2).txt
65718847,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18550210-170-65718847 (1 of 2).txt
65718847,Sci'ton 's Hotel,,,None,,,0,,None,18550210-170-65718847 (1 of 2).txt
65718847,Geclong,,,None,,,0,,None,18550210-170-65718847 (1 of 2).txt
65718847,Bream Creek,147.5465009,-42.77000046,TAS,0.7311152,0.402120482,6,66.66666667,exact,18550210-170-65718847 (1 of 2).txt
60880075,Maitlaud,,,None,,,0,,None,18720115-67-60880075 (2 of 2).txt
