0,1,2
Hon,PERSON,18980215-492-123675339 (3 of 3).txt
Keys,PERSON,18980215-492-123675339 (3 of 3).txt
Clondonning,PERSON,18980215-492-123675339 (3 of 3).txt
VICTORIA,PERSON,18880102-30-3115765 (1 of 1).txt
Y. P. Jockey Club,ORGANIZATION,18880102-30-3115765 (1 of 1).txt
New Norcia Courthouse,LOCATION,18880102-30-3115765 (1 of 1).txt
Southern Cross,ORGANIZATION,18890216-734-148587804 (1 of 2).txt
York Cricket Club,ORGANIZATION,18890216-734-148587804 (1 of 2).txt
York,LOCATION,18890216-734-148587804 (1 of 2).txt
New South Wales,LOCATION,18890216-734-148587804 (1 of 2).txt
York Roads Board,ORGANIZATION,18890216-734-148587804 (1 of 2).txt
( Earl Hopetouu,PERSON,18891217-275-77288997 (1 of 2).txt
Addy,PERSON,18891217-275-77288997 (1 of 2).txt
Colonial Exchange,ORGANIZATION,18891217-275-77288997 (1 of 2).txt
Bank,ORGANIZATION,18891217-275-77288997 (1 of 2).txt
Williams,PERSON,18891217-275-77288997 (1 of 2).txt
Denili,LOCATION,18891217-275-77288997 (1 of 2).txt
Pierce,PERSON,18960118-326-199698917 (3 of 3).txt
Fernvale Road,LOCATION,18960118-326-199698917 (3 of 3).txt
Nooi'ongong,LOCATION,18960118-326-199698917 (3 of 3).txt
Bullioh,LOCATION,18960118-326-199698917 (3 of 3).txt
George,PERSON,18960118-326-199698917 (3 of 3).txt
Pcterkin,PERSON,18960118-326-199698917 (3 of 3).txt
Carkeek,PERSON,18960118-326-199698917 (3 of 3).txt
Jarman,PERSON,18960118-326-199698917 (3 of 3).txt
Macclpriaict,PERSON,18960118-326-199698917 (3 of 3).txt
Walter,PERSON,18960118-326-199698917 (3 of 3).txt
Education Depart,ORGANIZATION,18960118-326-199698917 (3 of 3).txt
BUSH,PERSON,18910313-145-58901979 (2 of 2).txt
Christmas Hills,LOCATION,18910313-145-58901979 (2 of 2).txt
Queenstown,LOCATION,18910313-145-58901979 (2 of 2).txt
Heidelberg,LOCATION,18910313-145-58901979 (2 of 2).txt
Greensborough,PERSON,18910313-145-58901979 (2 of 2).txt
Diamond Creek,ORGANIZATION,18910313-145-58901979 (2 of 2).txt
D. S. Wallace,PERSON,18910313-145-58901979 (2 of 2).txt
Wallace,PERSON,18910313-145-58901979 (2 of 2).txt
Essendon Stakes,ORGANIZATION,18910313-145-58901979 (2 of 2).txt
Btioky,PERSON,18861002-276-77548549 (1 of 1).txt
Yarra River,LOCATION,18861002-276-77548549 (1 of 1).txt
Michael Mulligan,PERSON,18861002-276-77548549 (1 of 1).txt
Whipstick,LOCATION,18750724-319-197939238 (1 of 1).txt
Messrs. Geo,PERSON,18820123-13-11530009 (1 of 1).txt
W. J,PERSON,18820123-13-11530009 (1 of 1).txt
Parliament,ORGANIZATION,18820123-13-11530009 (1 of 1).txt
James Day,PERSON,18820123-13-11530009 (1 of 1).txt
Carltons,ORGANIZATION,18820123-13-11530009 (1 of 1).txt
Alberts,PERSON,18820123-13-11530009 (1 of 1).txt
Alberts,PERSON,18820123-13-11530009 (1 of 1).txt
Massie,PERSON,18820123-13-11530009 (1 of 1).txt
West Maitland,ORGANIZATION,18981209-35-14189333 (1 of 2).txt
Bourke,PERSON,18981209-35-14189333 (1 of 2).txt
Brewarrina,LOCATION,18981209-35-14189333 (1 of 2).txt
Coolamon,PERSON,18981209-35-14189333 (1 of 2).txt
Moss Vale,ORGANIZATION,18981209-35-14189333 (1 of 2).txt
Bourke,PERSON,18981209-35-14189333 (1 of 2).txt
Wagga,LOCATION,18981209-35-14189333 (1 of 2).txt
Lithgow,LOCATION,18981209-35-14189333 (1 of 2).txt
Grafton,LOCATION,18981209-35-14189333 (1 of 2).txt
Forster,LOCATION,18981209-35-14189333 (1 of 2).txt
Lismore,LOCATION,18981209-35-14189333 (1 of 2).txt
Cape Borda,PERSON,18860220-289-93849938 (1 of 1).txt
Kangaroo Island,LOCATION,18860220-289-93849938 (1 of 1).txt
Maitland,PERSON,18860220-289-93849938 (1 of 1).txt
Bletchley,LOCATION,18860220-289-93849938 (1 of 1).txt
Mulgundawa,LOCATION,18860220-289-93849938 (1 of 1).txt
Central Board of Health,ORGANIZATION,18860220-289-93849938 (1 of 1).txt
Farrell,PERSON,18860220-289-93849938 (1 of 1).txt
Hahndorf,LOCATION,18860220-289-93849938 (1 of 1).txt
Whittell,PERSON,18860220-289-93849938 (1 of 1).txt
Mount Barker,LOCATION,18860220-289-93849938 (1 of 1).txt
Bovill,PERSON,18860220-289-93849938 (1 of 1).txt
Jlahndori,PERSON,18860220-289-93849938 (1 of 1).txt
Clarence Plains,LOCATION,18350214-945-200328486 (3 of 4).txt
Beck,PERSON,18350214-945-200328486 (3 of 4).txt
Beck,PERSON,18350214-945-200328486 (3 of 4).txt
Coal River Road,LOCATION,18350214-945-200328486 (3 of 4).txt
Heck,PERSON,18350214-945-200328486 (3 of 4).txt
Geraldton,LOCATION,18810322-30-2984723 (2 of 3).txt
Castleutaine,LOCATION,18680303-484-108512648 (2 of 2).txt
Greenbill,PERSON,18680303-484-108512648 (2 of 2).txt
Groeiihill,PERSON,18680303-484-108512648 (2 of 2).txt
Sandhurst,LOCATION,18680303-484-108512648 (2 of 2).txt
Patterson,PERSON,18680303-484-108512648 (2 of 2).txt
Parliament,ORGANIZATION,18680303-484-108512648 (2 of 2).txt
Bush,PERSON,18680303-484-108512648 (2 of 2).txt
James Ennis,PERSON,18680303-484-108512648 (2 of 2).txt
Lonsdale,LOCATION,18680303-484-108512648 (2 of 2).txt
Stephen,PERSON,18680303-484-108512648 (2 of 2).txt
Uoman Catholic,ORGANIZATION,18680303-484-108512648 (2 of 2).txt
New South Wales,LOCATION,18680303-484-108512648 (2 of 2).txt
St Kilda,ORGANIZATION,18750325-1324-240919464 (1 of 1).txt
Melbourne,LOCATION,18750325-1324-240919464 (1 of 1).txt
Maryborough,LOCATION,18750325-1324-240919464 (1 of 1).txt
Maldon,LOCATION,18750325-1324-240919464 (1 of 1).txt
Ivyneton,LOCATION,18750325-1324-240919464 (1 of 1).txt
Sandhurst,LOCATION,18750325-1324-240919464 (1 of 1).txt
Castlemaine,ORGANIZATION,18750325-1324-240919464 (1 of 1).txt
Kyneton,ORGANIZATION,18750325-1324-240919464 (1 of 1).txt
Sandhurst,LOCATION,18750325-1324-240919464 (1 of 1).txt
Customs,ORGANIZATION,18690102-412-104083455 (1 of 4).txt
Wagga Wagga Bonded Store,ORGANIZATION,18690102-412-104083455 (1 of 4).txt
Mate,PERSON,18690102-412-104083455 (1 of 4).txt
Tarcutta,LOCATION,18690102-412-104083455 (1 of 4).txt
Kimo,PERSON,18690102-412-104083455 (1 of 4).txt
Yabtree,PERSON,18690102-412-104083455 (1 of 4).txt
Kimo,PERSON,18690102-412-104083455 (1 of 4).txt
Collins,PERSON,18690102-412-104083455 (1 of 4).txt
Horsley,PERSON,18690102-412-104083455 (1 of 4).txt
Ellis,ORGANIZATION,18690102-412-104083455 (1 of 4).txt
Creek,LOCATION,18690102-412-104083455 (1 of 4).txt
Edwards,PERSON,18820123-13-11530037 (1 of 1).txt
MANSFIELD,LOCATION,18820123-13-11530037 (1 of 1).txt
SEYMOUR,LOCATION,18820123-13-11530037 (1 of 1).txt
Pall Mall,LOCATION,18650301-809-155027199 (3 of 13).txt
Sandhurst,LOCATION,18650301-809-155027199 (3 of 13).txt
Upper Sheepwash,LOCATION,18650301-809-155027199 (3 of 13).txt
Saxby,PERSON,18650301-809-155027199 (3 of 13).txt
Wales,LOCATION,18881117-1093-207757086 (1 of 1).txt
Sydney,LOCATION,18881117-1093-207757086 (1 of 1).txt
Nevertire,LOCATION,18881117-1093-207757086 (1 of 1).txt
Forbes,LOCATION,18881117-1093-207757086 (1 of 1).txt
Orange,LOCATION,18881117-1093-207757086 (1 of 1).txt
Bathurat,LOCATION,18881117-1093-207757086 (1 of 1).txt
Smithfield,ORGANIZATION,18881117-1093-207757086 (1 of 1).txt
BRAIDWOOD,LOCATION,18920116-698-162182901 (3 of 6).txt
BURROWA,LOCATION,18920116-698-162182901 (3 of 6).txt
COONAMBLE,LOCATION,18920116-698-162182901 (3 of 6).txt
Gean,PERSON,18920116-698-162182901 (3 of 6).txt
Homebush,LOCATION,18920116-698-162182901 (3 of 6).txt
Nevertire,LOCATION,18920116-698-162182901 (3 of 6).txt
P. M'Mahon,PERSON,18920116-698-162182901 (3 of 6).txt
M'Carry,PERSON,18920116-698-162182901 (3 of 6).txt
Bimble,LOCATION,18920116-698-162182901 (3 of 6).txt
Homebush,LOCATION,18920116-698-162182901 (3 of 6).txt
W. G. Taylor,PERSON,18920116-698-162182901 (3 of 6).txt
Blackett,PERSON,18920116-698-162182901 (3 of 6).txt
CARCOAR,LOCATION,18920116-698-162182901 (3 of 6).txt
Bathurst,LOCATION,18920116-698-162182901 (3 of 6).txt
Woodstock,LOCATION,18920116-698-162182901 (3 of 6).txt
Rutherford,PERSON,18920116-698-162182901 (3 of 6).txt
Glasson,PERSON,18920116-698-162182901 (3 of 6).txt
Cowra,LOCATION,18920116-698-162182901 (3 of 6).txt
Homebush,LOCATION,18920116-698-162182901 (3 of 6).txt
Ousby,LOCATION,18920116-698-162182901 (3 of 6).txt
Pitt,PERSON,18920116-698-162182901 (3 of 6).txt
COOLAH,LOCATION,18920116-698-162182901 (3 of 6).txt
Haly,PERSON,18900104-42-20279455 (1 of 1).txt
Holy,PERSON,18900104-42-20279455 (1 of 1).txt
Queensland,LOCATION,18900104-42-20279455 (1 of 1).txt
Germany,LOCATION,18900104-42-20279455 (1 of 1).txt
Hobeitson,PERSON,18630112-13-6482587 (1 of 1).txt
Maiden Hill,LOCATION,18630112-13-6482587 (1 of 1).txt
M'Donald,PERSON,18630112-13-6482587 (1 of 1).txt
Mjhea,PERSON,18630112-13-6482587 (1 of 1).txt
Malden * Hills,LOCATION,18630112-13-6482587 (1 of 1).txt
Burnbank,LOCATION,18630112-13-6482587 (1 of 1).txt
Wilpena,LOCATION,18691126-41-41398290 (1 of 1).txt
Kanyaka,LOCATION,18691126-41-41398290 (1 of 1).txt
Willochra,LOCATION,18691126-41-41398290 (1 of 1).txt
Angaston,PERSON,18691126-41-41398290 (1 of 1).txt
Flaxman,PERSON,18691126-41-41398290 (1 of 1).txt
Valley,LOCATION,18691126-41-41398290 (1 of 1).txt
Orient,LOCATION,18691126-41-41398290 (1 of 1).txt
BUSH,PERSON,18980217-124-59747311 (1 of 2).txt
Evelyn Observer,PERSON,18980217-124-59747311 (1 of 2).txt
Kinglake,PERSON,18980217-124-59747311 (1 of 2).txt
Muller Bros,ORGANIZATION,18980217-124-59747311 (1 of 2).txt
SOUTH WALES,LOCATION,18881006-7-33441374 (1 of 2).txt
Sydney,LOCATION,18881006-7-33441374 (1 of 2).txt
Potto Hill,LOCATION,18881006-7-33441374 (1 of 2).txt
Lake Macqoarle,LOCATION,18881006-7-33441374 (1 of 2).txt
Robertson,PERSON,18881006-7-33441374 (1 of 2).txt
London,LOCATION,18881006-7-33441374 (1 of 2).txt
Sydney,LOCATION,18881006-7-33441374 (1 of 2).txt
Central Police Court,ORGANIZATION,18881006-7-33441374 (1 of 2).txt
Walter,PERSON,18881006-7-33441374 (1 of 2).txt
Alfred Grieve,PERSON,18881006-7-33441374 (1 of 2).txt
Footscray,ORGANIZATION,18900109-1086-212685535 (1 of 1).txt
Kerford,PERSON,18900109-1086-212685535 (1 of 1).txt
St. Kilda,LOCATION,18900109-1086-212685535 (1 of 1).txt
S. W. Griffith—,PERSON,18900109-1086-212685535 (1 of 1).txt
Adelaide,LOCATION,18900109-1086-212685535 (1 of 1).txt
Perth,LOCATION,18900109-1086-212685535 (1 of 1).txt
Gillies,PERSON,18900109-1086-212685535 (1 of 1).txt
Gillies,PERSON,18900109-1086-212685535 (1 of 1).txt
Federal Council,ORGANIZATION,18900109-1086-212685535 (1 of 1).txt
Sydney,LOCATION,18900109-1086-212685535 (1 of 1).txt
Melbourne,LOCATION,18900109-1086-212685535 (1 of 1).txt
Hobart,LOCATION,18900109-1086-212685535 (1 of 1).txt
Henry Parkes,PERSON,18900109-1086-212685535 (1 of 1).txt
Killingsworth,LOCATION,18900109-1086-212685535 (1 of 1).txt
SYDNEY,LOCATION,18900109-1086-212685535 (1 of 1).txt
Wilkins,PERSON,18900109-1086-212685535 (1 of 1).txt
Tattersall,PERSON,18900109-1086-212685535 (1 of 1).txt
Peake,PERSON,18900109-1086-212685535 (1 of 1).txt
Legislative Assembly,ORGANIZATION,18860222-731-146770070 (1 of 1).txt
Auburn,LOCATION,18860222-731-146770070 (1 of 1).txt
Maruya,PERSON,18860222-731-146770070 (1 of 1).txt
Stoalhaven,LOCATION,18860222-731-146770070 (1 of 1).txt
George,PERSON,18860222-731-146770070 (1 of 1).txt
Muller,PERSON,18860222-731-146770070 (1 of 1).txt
Bristol,LOCATION,18860222-731-146770070 (1 of 1).txt
Alfred Stephen,PERSON,18860222-731-146770070 (1 of 1).txt
Muller,PERSON,18860222-731-146770070 (1 of 1).txt
Bristol Orpliange,ORGANIZATION,18860222-731-146770070 (1 of 1).txt
Rome,LOCATION,18860918-281-82608753 (1 of 1).txt
Yarra River,LOCATION,18860918-281-82608753 (1 of 1).txt
Michael Mulli,PERSON,18860918-281-82608753 (1 of 1).txt
Coonabarabran,LOCATION,18990120-648-156353678 (2 of 2).txt
McDonald 's Creek,LOCATION,18990120-648-156353678 (2 of 2).txt
Mudgee,LOCATION,18990120-648-156353678 (2 of 2).txt
Gulgong,LOCATION,18990120-648-156353678 (2 of 2).txt
Rylstone,LOCATION,18990120-648-156353678 (2 of 2).txt
L. G. Rouse,PERSON,18990120-648-156353678 (2 of 2).txt
R. White,PERSON,18990120-648-156353678 (2 of 2).txt
Gulgong,LOCATION,18990120-648-156353678 (2 of 2).txt
Cohen,PERSON,18990120-648-156353678 (2 of 2).txt
Docker,PERSON,18990120-648-156353678 (2 of 2).txt
KILMORE,LOCATION,18830320-13-8505142 (1 of 5).txt
PORT ALBERT,LOCATION,18830320-13-8505142 (1 of 5).txt
Bush,PERSON,18830320-13-8505142 (1 of 5).txt
William Doylo,PERSON,18620213-1190-244183661 (1 of 2).txt
William Byrne,PERSON,18620213-1190-244183661 (1 of 2).txt
James,PERSON,18620213-1190-244183661 (1 of 2).txt
Plunkett,PERSON,18871209-436-254572376 (1 of 1).txt
Bickerstaff,PERSON,18871209-436-254572376 (1 of 1).txt
S.W,LOCATION,18610701-13-5701493 (1 of 1).txt
N.W,LOCATION,18610701-13-5701493 (1 of 1).txt
N.W,LOCATION,18610701-13-5701493 (1 of 1).txt
N.W,LOCATION,18610701-13-5701493 (1 of 1).txt
Basutoland,LOCATION,18810107-346-88641364 (2 of 2).txt
County Mayo,LOCATION,18810107-346-88641364 (2 of 2).txt
Sydney,LOCATION,18810107-346-88641364 (2 of 2).txt
Reuter,ORGANIZATION,18810107-346-88641364 (2 of 2).txt
Bourke,LOCATION,18810107-346-88641364 (2 of 2).txt
Lila,PERSON,18810107-346-88641364 (2 of 2).txt
Melbourne,LOCATION,18810107-346-88641364 (2 of 2).txt
Mullamuddy Creek,LOCATION,18720309-8-18761890 (2 of 2).txt
Brown,PERSON,18900719-567-225767697 (2 of 3).txt
KgeKon Quai,LOCATION,18790207-232-232166337 (1 of 1).txt
Oordon,PERSON,18790207-232-232166337 (1 of 1).txt
Egerton,LOCATION,18790207-232-232166337 (1 of 1).txt
Hilda,PERSON,18810309-232-249281328 (1 of 1).txt
Alfred,PERSON,18810309-232-249281328 (1 of 1).txt
Thomas,PERSON,18810309-232-249281328 (1 of 1).txt
Culiban Park,LOCATION,18810309-232-249281328 (1 of 1).txt
Elphinstone,LOCATION,18810309-232-249281328 (1 of 1).txt
Sandhurst,LOCATION,18810309-232-249281328 (1 of 1).txt
Berrybank,ORGANIZATION,18810309-232-249281328 (1 of 1).txt
F. A. Tompson,PERSON,18760216-413-101877518 (1 of 2).txt
Esq.,LOCATION,18760216-413-101877518 (1 of 2).txt
John Daley,PERSON,18760216-413-101877518 (1 of 2).txt
Patrick Fennell,PERSON,18760216-413-101877518 (1 of 2).txt
G. A. Lewis,PERSON,18760216-413-101877518 (1 of 2).txt
Wantabadgery,LOCATION,18760216-413-101877518 (1 of 2).txt
Newtown Cricket Club,ORGANIZATION,18760216-413-101877518 (1 of 2).txt
Jtoynl Motel,LOCATION,18760216-413-101877518 (1 of 2).txt
Newtown,LOCATION,18760216-413-101877518 (1 of 2).txt
Masonic Hall,LOCATION,18760216-413-101877518 (1 of 2).txt
Jong,PERSON,18760216-413-101877518 (1 of 2).txt
Flint,LOCATION,18620226-189-66331694 (1 of 1).txt
South Australia,LOCATION,18620226-189-66331694 (1 of 1).txt
Aspinall,PERSON,18620226-189-66331694 (1 of 1).txt
Marshall,PERSON,18620226-189-66331694 (1 of 1).txt
County Court,ORGANIZATION,18620226-189-66331694 (1 of 1).txt
Rossiter,PERSON,18620226-189-66331694 (1 of 1).txt
Bullarook,LOCATION,18620226-189-66331694 (1 of 1).txt
North Yanco Station,LOCATION,18931230-431-100497437 (1 of 2).txt
Fernside,LOCATION,18890126-698-161927651 (2 of 2).txt
Snnduy,PERSON,18890126-698-161927651 (2 of 2).txt
Cobb,PERSON,18890126-698-161927651 (2 of 2).txt
J,PERSON,18890126-698-161927651 (2 of 2).txt
Alfred Tucker,PERSON,18890126-698-161927651 (2 of 2).txt
A. Moss,PERSON,18890126-698-161927651 (2 of 2).txt
Hector Lamond,PERSON,18890126-698-161927651 (2 of 2).txt
Russell,PERSON,18890126-698-161927651 (2 of 2).txt
Moss,PERSON,18890126-698-161927651 (2 of 2).txt
Australasia,LOCATION,18840307-463-112146964 (1 of 1).txt
Lion Company,ORGANIZATION,18840307-463-112146964 (1 of 1).txt
Commercial Union,ORGANIZATION,18840307-463-112146964 (1 of 1).txt
Deabief,PERSON,18840307-463-112146964 (1 of 1).txt
New Zealand Company,ORGANIZATION,18840307-463-112146964 (1 of 1).txt
Goulburn Herald,ORGANIZATION,18840307-463-112146964 (1 of 1).txt
Collector,LOCATION,18840307-463-112146964 (1 of 1).txt
Thomas Dowling,PERSON,18840307-463-112146964 (1 of 1).txt
Morton,PERSON,18840307-463-112146964 (1 of 1).txt
Wolfe,PERSON,18840307-463-112146964 (1 of 1).txt
Cr Madden,LOCATION,18880201-558-150300010 (1 of 1).txt
Cr Spalding,PERSON,18880201-558-150300010 (1 of 1).txt
B. Michell,PERSON,18880201-558-150300010 (1 of 1).txt
Cr Madden,LOCATION,18880201-558-150300010 (1 of 1).txt
Cr Thomson,PERSON,18880201-558-150300010 (1 of 1).txt
Coverdale,PERSON,18880201-558-150300010 (1 of 1).txt
Cr Kiddle,PERSON,18880201-558-150300010 (1 of 1).txt
Corio,PERSON,18880201-558-150300010 (1 of 1).txt
Tumut,LOCATION,18810124-366-103812801 (1 of 2).txt
.Samuel Wells,PERSON,18810124-366-103812801 (1 of 2).txt
William Cooper,PERSON,18810124-366-103812801 (1 of 2).txt
William Barton,PERSON,18810124-366-103812801 (1 of 2).txt
George King,PERSON,18810124-366-103812801 (1 of 2).txt
William Fuller,PERSON,18810124-366-103812801 (1 of 2).txt
South Gandagai,LOCATION,18810124-366-103812801 (1 of 2).txt
W. E. Plun,PERSON,18810124-366-103812801 (1 of 2).txt
J. J. Powell,PERSON,18981203-464-115387264 (1 of 1).txt
S. Willis,PERSON,18981203-464-115387264 (1 of 1).txt
Miso C. Lamont,PERSON,18981203-464-115387264 (1 of 1).txt
Lady Manning,PERSON,18981203-464-115387264 (1 of 1).txt
Catholic,ORGANIZATION,18981203-464-115387264 (1 of 1).txt
Macdonald River,LOCATION,18981203-464-115387264 (1 of 1).txt
Wiseman,PERSON,18981203-464-115387264 (1 of 1).txt
Vaughan,PERSON,18981203-464-115387264 (1 of 1).txt
Samuel Dean,PERSON,18790220-185-200133002 (1 of 2).txt
House,ORGANIZATION,18790220-185-200133002 (1 of 2).txt
Burrumbeet,LOCATION,18790220-185-200133002 (1 of 2).txt
Ballarat,LOCATION,18790220-185-200133002 (1 of 2).txt
Dean,PERSON,18790220-185-200133002 (1 of 2).txt
Dean,PERSON,18790220-185-200133002 (1 of 2).txt
TASMANIA,LOCATION,18980108-175-69902025 (2 of 2).txt
Hobart,LOCATION,18980108-175-69902025 (2 of 2).txt
Longley,PERSON,18980108-175-69902025 (2 of 2).txt
Penwortliam,LOCATION,18640409-821-159523608 (1 of 2).txt
Husk Creek,LOCATION,18790313-232-232167484 (1 of 1).txt
Messrs Bremner Bros,ORGANIZATION,18790313-232-232167484 (1 of 1).txt
Lawrence,PERSON,18790313-232-232167484 (1 of 1).txt
Beardsell,PERSON,18790313-232-232167484 (1 of 1).txt
Wheeler,PERSON,18790313-232-232167484 (1 of 1).txt
Ho,PERSON,18910317-567-226078617 (3 of 3).txt
Murray River,LOCATION,18990325-821-162358077 (5 of 5).txt
Wattle Gully Central Company,ORGANIZATION,18770129-13-5914005 (1 of 1).txt
Caledonian Reef Tribute Company,ORGANIZATION,18770129-13-5914005 (1 of 1).txt
Perseverance Company,ORGANIZATION,18770129-13-5914005 (1 of 1).txt
Fryerstown,LOCATION,18770129-13-5914005 (1 of 1).txt
Fryera Company,ORGANIZATION,18770129-13-5914005 (1 of 1).txt
Golden Gully,LOCATION,18770129-13-5914005 (1 of 1).txt
Cornwall,LOCATION,18770129-13-5914005 (1 of 1).txt
Bouth,LOCATION,18770129-13-5914005 (1 of 1).txt
ECHUCA,LOCATION,18770129-13-5914005 (1 of 1).txt
White,PERSON,18770129-13-5914005 (1 of 1).txt
Riverine Hotel,ORGANIZATION,18770129-13-5914005 (1 of 1).txt
Mount Lofty,LOCATION,18980209-736-149945506 (4 of 11).txt
Mount Gambier,LOCATION,18980209-736-149945506 (4 of 11).txt
Bay,LOCATION,18980209-736-149945506 (4 of 11).txt
Yea,LOCATION,18980209-736-149945506 (4 of 11).txt
Leongatha,LOCATION,18980209-736-149945506 (4 of 11).txt
Gippsland,LOCATION,18980209-736-149945506 (4 of 11).txt
Scratchley,PERSON,18820128-821-160153544 (1 of 1).txt
Hutton,PERSON,18820128-821-160153544 (1 of 1).txt
Robert Atkinson,PERSON,18820128-821-160153544 (1 of 1).txt
Ballarat,ORGANIZATION,18820128-821-160153544 (1 of 1).txt
Atkinson,PERSON,18820128-821-160153544 (1 of 1).txt
Atkinson,PERSON,18820128-821-160153544 (1 of 1).txt
Julia Percy,PERSON,18820128-821-160153544 (1 of 1).txt
Cameron,PERSON,18820128-821-160153544 (1 of 1).txt
Cape Recif,LOCATION,18710615-377-123760397 (3 of 3).txt
Cape L'Agulhas,LOCATION,18710615-377-123760397 (3 of 3).txt
Mount Wellington,LOCATION,18980104-240-86324465 (2 of 2).txt
Tasmania,LOCATION,18980104-240-86324465 (2 of 2).txt
Huon,LOCATION,18980104-240-86324465 (2 of 2).txt
Upper and Lower Longley,LOCATION,18980104-240-86324465 (2 of 2).txt
AUSTRALIA,LOCATION,18860105-185-206305801 (1 of 1).txt
ADELAIDE,LOCATION,18860105-185-206305801 (1 of 1).txt
Venus Bay,PERSON,18860105-185-206305801 (1 of 1).txt
Elliston,LOCATION,18860105-185-206305801 (1 of 1).txt
Brown Hill Creek,LOCATION,18860105-185-206305801 (1 of 1).txt
Hergott Springs,LOCATION,18860105-185-206305801 (1 of 1).txt
Irenwith,PERSON,18860105-185-206305801 (1 of 1).txt
Devon,LOCATION,18640520-927-194723913 (3 of 3).txt
Mount Sturgeon,LOCATION,18640520-927-194723913 (3 of 3).txt
Monnt House,LOCATION,18640520-927-194723913 (3 of 3).txt
Croxton,LOCATION,18640520-927-194723913 (3 of 3).txt
Jloutyt House,ORGANIZATION,18640520-927-194723913 (3 of 3).txt
AUSTRALIA,LOCATION,18700119-185-112857887 (1 of 1).txt
Adelaide,LOCATION,18700119-185-112857887 (1 of 1).txt
IStli Januarv,PERSON,18700119-185-112857887 (1 of 1).txt
Mount Lofty Ranges,LOCATION,18700119-185-112857887 (1 of 1).txt
Andrews,PERSON,18700119-185-112857887 (1 of 1).txt
Assembly,ORGANIZATION,18700119-185-112857887 (1 of 1).txt
Assembly,ORGANIZATION,18700119-185-112857887 (1 of 1).txt
Assembly,ORGANIZATION,18700119-185-112857887 (1 of 1).txt
Baitky,PERSON,18700119-185-112857887 (1 of 1).txt
West Torrens,LOCATION,18700119-185-112857887 (1 of 1).txt
Alice M. Jacob,PERSON,18930211-621-221778738 (1 of 1).txt
Melbourne,LOCATION,18930211-621-221778738 (1 of 1).txt
C. H. Potter-,PERSON,18741218-809-201534518 (1 of 1).txt
Hibernian Hotel,ORGANIZATION,18741218-809-201534518 (1 of 1).txt
Sandhurst,LOCATION,18741218-809-201534518 (1 of 1).txt
AArren,PERSON,18741218-809-201534518 (1 of 1).txt
Sandhurst,LOCATION,18741218-809-201534518 (1 of 1).txt
Alnrong,LOCATION,18741218-809-201534518 (1 of 1).txt
Charles Missell,PERSON,18741218-809-201534518 (1 of 1).txt
Albert Lowe,PERSON,18741218-809-201534518 (1 of 1).txt
Figg,PERSON,18741218-809-201534518 (1 of 1).txt
Missell,PERSON,18741218-809-201534518 (1 of 1).txt
John Geary,PERSON,18741218-809-201534518 (1 of 1).txt
