INDEX,FILE,QUOTE_TRANSCRIPTION,LAT,LNG,VERIFICATION_STATUS,COMMENT,SECOND_QUOTE_TRANSCRIPTION,Column
762,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Australia,-25.73650334,134.48623,VERIFIED,,Australia,
763,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,France,46.55757544,2.552257285,UNVERIFIED,,France,
764,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Australia,-25.73650334,134.48623,VERIFIED,,Australia,
765,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Australia,-25.73650334,134.48623,VERIFIED,,Australia,
766,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Arncliffe,-33.93627,151.14819,UNVERIFIED,,Arncliffe,
767,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Perth,-31.95224,115.8614,VERIFIED,,Perth,
768,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Woolloomooloo,-33.872127,151.219034,NOT_IDENTIFIABLE,,Woolloomooloo,
769,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Randwick,-33.91439,151.24895,VERIFIED,,Randwick,
770,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Newtown,-33.898019,151.179284,NOT_IDENTIFIABLE,,Newtown,
772,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Summer Hill,-33.89146,151.13825,UNVERIFIED,,Summer Hill,
773,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Harbor,42.05317,-124.26759,UNVERIFIED,,Harbor,
774,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Dulwich Hill,-33.9041,151.13945,UNVERIFIED,,Dulwich Hill,
775,14419_17_12_1890_7_V_A TERRIBLE ORDEAL_113745222.txt,Amsterdam Cottage,,,UNVERIFIED,imaginary,Amsterdam Cottage,
777,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,India,22.5,77.5,UNVERIFIED,,India,
779,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Spanish,25.52266667,-76.83633333,UNVERIFIED,,Spanish,
780,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Holland,42.78752,-86.10893,UNVERIFIED,,Holland,
781,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
782,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Eubliiron,,,UNVERIFIED,,Eubliiron,
783,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Netherlands,52.23897486,5.594164442,UNVERIFIED,,Netherlands,
784,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Spain,40.460609,-3.747776,UNVERIFIED,,Spain,
785,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Eliglano,,,UNVERIFIED,,Eliglano,
786,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Loyden,,,UNVERIFIED,,Loyden,
787,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Orlange,,,UNVERIFIED,,Orlange,
789,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,England,-1.171203,52.352954,UNVERIFIED,,Englanod,
790,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Netherlands,52.23897486,5.594164442,UNVERIFIED,,Netherlands,
791,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Orango,,,UNVERIFIED,,Orango,
793,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Flushing,43.06308,-83.85107,UNVERIFIED,,Flushing,
794,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Spain,40.460609,-3.747776,UNVERIFIED,,Spain,
795,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Europe,42.5,27.5,UNVERIFIED,,Europe,
796,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Spait,40.460609,-3.747776,UNVERIFIED,,Spait,
797,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Spain,40.460609,-3.747776,UNVERIFIED,,Spain,
798,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Netherlatids,52.23897486,5.594164442,UNVERIFIED,,Netherlatids,
799,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Providence,41.82399,-71.41283,UNVERIFIED,,Providence,
801,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Italy,52.352954,-1.171868,UNVERIFIED,,italy,
802,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Nethirhrands,52.23897486,5.594164442,UNVERIFIED,,Nethirhrands,
803,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Spain,40.460609,-3.747776,UNVERIFIED,,Spain,
804,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,London,51.50853,-0.12574,UNVERIFIED,,London,
805,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Netherlands,52.23897486,5.594164442,UNVERIFIED,,Netherlands,
807,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
808,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Englcacd,52.3555,-1.1743,UNVERIFIED,,Englcacd,
809,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Rotterdam,51.9225,4.47917,UNVERIFIED,,Rotterdam,
814,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Orange,,,UNVERIFIED,,Orangeo,
815,1594_7_02_1890_3_V. (CONTINUED.) _NED'S RESOLVE._65804863.txt,Netherlands,,,UNVERIFIED,,Netlherlands,
819,18957_20_4_1889_46_I__139699190.txt,Murcia,10.60516,123.0417,UNVERIFIED,,Murcia,
820,17420_5_7_1889_4_XII__197591621.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
821,17420_5_7_1889_4_XII__197591621.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
822,17420_5_7_1889_4_XII__197591621.txt,Southern Hemisphere,,,UNVERIFIED,,Southern Hemisphere,
823,17420_5_7_1889_4_XII__197591621.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
824,17420_5_7_1889_4_XII__197591621.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
825,17420_5_7_1889_4_XII__197591621.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
826,17420_5_7_1889_4_XII__197591621.txt,Monaco,43.73333,7.41667,UNVERIFIED,,Monaco,
827,17420_5_7_1889_4_XII__197591621.txt,Arcadia,-33.61667,151.03333,UNVERIFIED,,Arcadia,
828,17381_23_3_1889_46_I__139698046.txt,Stony Creek,-37.76374817,146.9445801,NOT_IDENTIFIABLE,imaginary,Stony Creek,
829,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
830,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
831,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
832,17381_23_3_1889_46_I__139698046.txt,Kilcurran,,,UNVERIFIED,imaginary,Kilcurran,
833,17381_23_3_1889_46_I__139698046.txt,Antrim,54.717874,-6.208763,UNVERIFIED,,Antrim,
834,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
835,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
836,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
837,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
838,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
839,17381_23_3_1889_46_I__139698046.txt,Stony Creek,,,NOT_IDENTIFIABLE,imaginary,Stony Creek,
840,4550_31_08_1889_401_III__19816846.txt,India,22.5,77.5,UNVERIFIED,,India,
841,4550_31_08_1889_401_III__19816846.txt,Drayton,52.517969,-0.797412,UNVERIFIED,,Drayton,
842,4550_31_08_1889_401_III__19816846.txt,Sydney,-33.86785,151.20732,VERIFIED,,Sydney,
843,4550_31_08_1889_401_III__19816846.txt,New,25.0391573,-77.42111423,UNVERIFIED,,New,
844,4550_31_08_1889_401_III__19816846.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
845,4550_31_08_1889_401_III__19816846.txt,Greek,41.94531818,12.7738356,UNVERIFIED,,Greek,
846,4550_31_08_1889_401_III__19816846.txt,Sydney,-33.86785,151.20732,VERIFIED,,Sydney,
847,4550_31_08_1889_401_III__19816846.txt,Devon,53.36683,-113.73533,UNVERIFIED,,Devon,
848,4550_31_08_1889_401_III__19816846.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
849,4550_31_08_1889_401_III__19816846.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
850,4550_31_08_1889_401_III__19816846.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
851,4550_31_08_1889_401_III__19816846.txt,Devon,53.36683,-113.73533,UNVERIFIED,,Devon,
852,4550_31_08_1889_401_III__19816846.txt,Lyston,,,UNVERIFIED,imaginary,Lyston,
853,4550_31_08_1889_401_III__19816846.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
854,4550_31_08_1889_401_III__19816846.txt,Jerusalem,31.74321306,35.0043677,UNVERIFIED,,Jerusalem,
855,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Sanelling,,,UNVERIFIED,imaginary,Sanelling,
856,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
857,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
858,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
859,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Sydney,46.1351,-60.1831,UNVERIFIED,,Sydney,
860,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Oval,32.755375,35.227725,UNVERIFIED,,Oval,
861,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
862,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Derby,-17.30295,123.62864,UNVERIFIED,,Derby,
863,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
864,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Britain,54.12539508,-2.859749915,UNVERIFIED,,Britain,
865,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,New South Wales,-32.1690028,147.0117543,UNVERIFIED,,New South Wales,
866,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Bweet,,,UNVERIFIED,,Bweet,
867,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
868,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
869,5622_17_12_1887_26_I_THROUGH THE FIRE._71092307.txt,England,52.3555,-1.1743,UNVERIFIED,,England,
870,19865_26_10_1889_46_None__139137400.txt,GORBINGE,,,UNVERIFIED,,GORBINGE,
871,19865_26_10_1889_46_None__139137400.txt,New South Wales,-32.1690028,147.0117543,UNVERIFIED,,New South Wales,
872,19865_26_10_1889_46_None__139137400.txt,Gorriuge,,,UNVERIFIED,imaginary,Gorriuge,
873,19865_26_10_1889_46_None__139137400.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
874,19865_26_10_1889_46_None__139137400.txt,Macphereona,,,UNVERIFIED,imaginary,Macphereona,
875,19865_26_10_1889_46_None__139137400.txt,Gorringe,,,UNVERIFIED,,Gorringe,
876,19865_26_10_1889_46_None__139137400.txt,Dugald,,,UNVERIFIED,,Dugald,
877,19865_26_10_1889_46_None__139137400.txt,Dugald,,,UNVERIFIED,,Dugald,
878,19865_26_10_1889_46_None__139137400.txt,Dugald,,,UNVERIFIED,,Dugald,
879,19865_26_10_1889_46_None__139137400.txt,Dugald,,,UNVERIFIED,,Dugald,
880,19865_26_10_1889_46_None__139137400.txt,Melbourne,-37.814,144.96332,UNVERIFIED,,Melbourne,
881,19865_26_10_1889_46_None__139137400.txt,Tasmania,-41.93519318,146.5984904,UNVERIFIED,,Tasmania,
882,7767_17_12_1887_28_I.__71092317.txt,Waratah,-32.90667,151.72647,UNVERIFIED,,Waratah,
883,7767_17_12_1887_28_I.__71092317.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
884,7767_17_12_1887_28_I.__71092317.txt,Bouthern,,,UNVERIFIED,,Bouthern,
885,7767_17_12_1887_28_I.__71092317.txt,Maizalenta,,,UNVERIFIED,,Maizalenta,
886,7767_17_12_1887_28_I.__71092317.txt,Waratah,-32.90667,151.72647,UNVERIFIED,,Waratah,
887,15078_5_1_1889_2_III__100119832.txt,England,,,UNVERIFIED,,England,
888,15078_5_1_1889_2_III__100119832.txt,New York,42.99034326,-75.68849651,UNVERIFIED,,New York,
889,15078_5_1_1889_2_III__100119832.txt,England,,,UNVERIFIED,,England,
892,15078_5_1_1889_2_III__100119832.txt,Windomero,,,UNVERIFIED,,Windomero,
893,15078_5_1_1889_2_III__100119832.txt,Mexico,19.43378643,-99.13313445,UNVERIFIED,,Mexico,
895,6709_24_09_1887_0_VI.__73768613.txt,Christendom,,,UNVERIFIED,,Christendom,
896,6709_24_09_1887_0_VI.__73768613.txt,Bethlehem,-28.23078,28.30707,UNVERIFIED,,Bethlehem,
897,6709_24_09_1887_0_VI.__73768613.txt,Fiery Creek,,,UNVERIFIED,imaginary,Fiery Creek,
898,6709_24_09_1887_0_VI.__73768613.txt,Old,54.77159,-1.55372,UNVERIFIED,,Old,
899,6709_24_09_1887_0_VI.__73768613.txt,England,,,UNVERIFIED,,England,
900,8499_31_12_1887_5_I__107816402.txt,Swiss,,,UNVERIFIED,,Swiss,
902,8499_31_12_1887_5_I__107816402.txt,Tasmania,-41.93519318,146.5984904,UNVERIFIED,,Tasmania,
903,8499_31_12_1887_5_I__107816402.txt,Hobart,-42.87936,147.32941,UNVERIFIED,,Hobart,
904,8499_31_12_1887_5_I__107816402.txt,Yarra,-37.65794,145.37416,UNVERIFIED,,Yarra,
905,8499_31_12_1887_5_I__107816402.txt,Williamstown,,,UNVERIFIED,,Williametown,
906,8499_31_12_1887_5_I__107816402.txt,Jordan,11.27319188,-74.05599335,UNVERIFIED,,Jordan,
907,8499_31_12_1887_5_I__107816402.txt,Maria Island,39.687965,8.555555,UNVERIFIED,,Maria Island,
908,8499_31_12_1887_5_I__107816402.txt,Stawell,-37.05632,142.78088,UNVERIFIED,,Stawell,
909,8499_31_12_1887_5_I__107816402.txt,Lancashire,,,UNVERIFIED,,Lancashire,
910,8499_31_12_1887_5_I__107816402.txt,Jordan,11.27319188,-74.05599335,UNVERIFIED,,Jordan,
911,8499_31_12_1887_5_I__107816402.txt,Jordan,11.27319188,-74.05599335,UNVERIFIED,,Jordan,
912,8499_31_12_1887_5_I__107816402.txt,Sugarloaf,,,UNVERIFIED,imaginary,Sugarloaf,
913,8499_31_12_1887_5_I__107816402.txt,Bielba Park,,,UNVERIFIED,imaginary,Bielba Park,
914,8499_31_12_1887_5_I__107816402.txt,Germany,51.11428798,10.39394011,UNVERIFIED,,Germany,
915,8499_31_12_1887_5_I__107816402.txt,Italy,52.352954,-1.171868,UNVERIFIED,,Italy,
916,8499_31_12_1887_5_I__107816402.txt,Hobart,-42.87936,147.32941,UNVERIFIED,,Hobart,
917,8499_31_12_1887_5_I__107816402.txt,Prosman 's Bay,,,UNVERIFIED,,Prosman 's Bay,
918,8499_31_12_1887_5_I__107816402.txt,Europe,42.5,27.5,UNVERIFIED,,Europe,
919,8499_31_12_1887_5_I__107816402.txt,Bielba Park,,,UNVERIFIED,imaginary,Bielba Park,
920,8499_31_12_1887_5_I__107816402.txt,Tasmania,-41.93519318,146.5984904,UNVERIFIED,,Tasmania,
921,8499_31_12_1887_5_I__107816402.txt,Bielba Park,,,UNVERIFIED,imaginary,Bielba Park,
922,8499_31_12_1887_5_I__107816402.txt,Jordan,11.27319188,-74.05599335,UNVERIFIED,,Jordan,
923,8499_31_12_1887_5_I__107816402.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
924,21825_25_2_1886_2_None__174567486.txt,Euclid,,,NOT_IDENTIFIABLE,,Euclid,
925,21825_25_2_1886_2_None__174567486.txt,Victoria,-36.85717399,144.3100467,VERIFIED,,Victoria,
926,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Queensland,-22.57086835,144.5505388,UNVERIFIED,,Queensland,
927,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Queens,,,UNVERIFIED,,QUEENS,
928,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Moloxca Creek Station,,,UNVERIFIED,imaginary,Moloxca Creek Station,
929,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Boorooma,-35.07222222,147.3677778,NOT_IDENTIFIABLE,,Boorooma,
930,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Moreton Bay,53.4,-3.11667,UNVERIFIED,,Moreton bay,
931,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Settlement,27.15303,33.28372,UNVERIFIED,,Settlement,
932,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Boorooma,-35.07222222,147.3677778,NOT_IDENTIFIABLE,,Boorooma,
933,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Boorooma,-35.07222222,147.3677778,NOT_IDENTIFIABLE,,Boorooma,
935,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Jupiter,,,UNVERIFIED,,Jupiter,
936,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,,45.8025,20.12583,UNVERIFIED,,Ada,
937,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,,45.8025,20.12583,UNVERIFIED,,Ada,
938,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Jupiter,,,UNVERIFIED,,Jupiter,
939,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Pinehgut,,,UNVERIFIED,,Pinehgut,
940,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Peak Mount Station,,,UNVERIFIED,imaginary,Peak Mount Station,
941,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Jupiter,,,UNVERIFIED,,Jupiter,
942,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Molonga Creek,-18.7,146.2666667,UNVERIFIED,,Molonga Creek,
943,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Molonga Creek Station,-18.7,146.2666667,UNVERIFIED,,Molonga Creek Station,
944,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Paramatta,-33.8178,151.00348,UNVERIFIED,,Paramatta,
945,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Molonga Creek,-18.7,146.2666667,UNVERIFIED,,Molonga Creek,
946,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Oxford,51.75222,-1.25596,VERIFIED,,Oxford,
947,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Boorooma,-35.07222222,147.3677778,NOT_IDENTIFIABLE,,Boorooma,
948,484_2_08_1884_5_XVI_FROM DROUGHT TO FLOOD. -RONALD'S LAST RESOURCE.-MOLONGA CREEK STATION.-THE PARRAMATTA PET_67865950.txt,Boorooma,-35.07222222,147.3677778,NOT_IDENTIFIABLE,,Boorooma,
949,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,TITTORA,,,UNVERIFIED,,TITTORA,
950,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Mount Yatna,,,UNVERIFIED,imaginary,Mount Yatna,
951,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,South,64.14620972,-19.17522938,UNVERIFIED,,South,
952,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Australia,-25.73650334,134.48623,UNVERIFIED,,Australia,
953,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Mount Yatna,,,UNVERIFIED,imaginary,Mount Yatna,
954,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Mount Yatna,,,UNVERIFIED,imaginary,Mount Yatna,
955,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Adelaide,-34.92866,138.59863,UNVERIFIED,,Adelaide,
956,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Mount Yatna,,,UNVERIFIED,imaginary,Mount Yatna,
957,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Tintora,,,UNVERIFIED,imaginary,Tintora,
958,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Tintora,,,UNVERIFIED,imaginary,Tintora,
959,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Tintora,,,UNVERIFIED,imaginary,Tintora,
960,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Tintora,,,UNVERIFIED,imaginary,Tintora,
961,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Tintora,,,UNVERIFIED,imaginary,Tintora,
963,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Tintora,,,UNVERIFIED,imaginary,Tintora,
964,8476_29_12_1899_6_12_A NEW VISITOR AT TITTORA._102216842.txt,Adelaide,-34.92866,138.59863,UNVERIFIED,,Adelaide,
965,20832_24_9_1898_33_III__197541653.txt,Wandinong,,,UNVERIFIED,imaginary,Wandinong,
966,20832_24_9_1898_33_III__197541653.txt,Virginia,-34.6663,138.56027,UNVERIFIED,,Virginia,
967,20832_24_9_1898_33_III__197541653.txt,West,64.84520612,-21.70628764,UNVERIFIED,,West,
968,20832_24_9_1898_33_III__197541653.txt,Lnchlan,,,UNVERIFIED,,Lnchlan,
969,20832_24_9_1898_33_III__197541653.txt,Cowra,-33.83554,148.69663,UNVERIFIED,,Cowra,
970,20832_24_9_1898_33_III__197541653.txt,Dorrle,,,UNVERIFIED,,Dorrle,
971,20832_24_9_1898_33_III__197541653.txt,Egypt,26.820553,30.802498,UNVERIFIED,,Egypt,
973,20832_1_10_1898_37_V__197539659.txt,Wandinong,,,UNVERIFIED,imaginary,Wandinong,
974,20832_1_10_1898_37_V__197539659.txt,UK,55.079,98.8586,UNVERIFIED,,UK,
975,20832_1_10_1898_37_V__197539659.txt,DC,38.91095101,-77.01585975,UNVERIFIED,,DC,
977,20832_1_10_1898_37_V__197539659.txt,Wooronora,-34.17198,150.92332,UNVERIFIED,,Wooronora,
979,20832_1_10_1898_37_V__197539659.txt,Wandinong,,,UNVERIFIED,imaginary,Wandinong,
980,20832_1_10_1898_37_V__197539659.txt,Wnudlnong,,,UNVERIFIED,imaginary,Wnudlnong,
981,20832_1_10_1898_37_V__197539659.txt,Dorrle,,,UNVERIFIED,imaginary,Dorrle,
983,20832_1_10_1898_37_V__197539659.txt,Eartli,,,UNVERIFIED,,Eartli,
984,20832_1_10_1898_37_V__197539659.txt,Wandinong,,,UNVERIFIED,imaginary,Wandinong,
987,20832_1_10_1898_37_V__197539659.txt,Smnllest,,,UNVERIFIED,,Smnllest,
988,4704_1_10_1898_641_III-IV__20851831.txt,Wandinong,,,UNVERIFIED,imaginary,WANDINONG,
989,4704_1_10_1898_641_III-IV__20851831.txt,Virginia,-34.6663,138.56027,UNVERIFIED,,Virginia,
990,4704_1_10_1898_641_III-IV__20851831.txt,Wandinong,,,UNVERIFIED,imaginary,Wandinong,
991,4704_1_10_1898_641_III-IV__20851831.txt,West,64.84520612,-21.70628764,UNVERIFIED,,West,
992,4704_1_10_1898_641_III-IV__20851831.txt,Cowra,-33.83554,148.69663,UNVERIFIED,,Cowra,
993,4704_1_10_1898_641_III-IV__20851831.txt,Egypt,26.49020141,29.88079617,VERIFIED,,Egypt,
994,4704_1_10_1898_641_III-IV__20851831.txt,Marseilles,,,VERIFIED,,Marseilles,
995,4704_1_10_1898_641_III-IV__20851831.txt,Spain,40.22822936,-3.639066965,VERIFIED,,Spain,
