article_id,Placename,Filename,latitude,longitude,State,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,Trove_id
33519511,Australia,5657_6_5_1905_82_XVI__33519511.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5657
33519511,Cape York Peninsular,5657_6_5_1905_82_XVI__33519511.txt,,,None,,,0,,None,5657
33519511,Batavia River,5657_6_5_1905_82_XVI__33519511.txt,,,None,,,0,,None,5657
100197204,Devonshire,5646_22_12_1900_4_I__100197204.txt,148.6803213,-32.7889585,NSW,3.213107388,3.213107388,2,100,exact,5646
100197204,Exeter,5646_22_12_1900_4_I__100197204.txt,150.3,-34.61861111,NSW,0.364054318,0.018140824,6,50,exact,5646
100197204,polish,5646_22_12_1900_4_I__100197204.txt,,,None,,,0,,None,5646
100197204,England,5646_22_12_1900_4_I__100197204.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,5646
100197204,Devonshire,5646_22_12_1900_4_I__100197204.txt,148.6803213,-32.7889585,NSW,3.213107388,3.213107388,2,100,exact,5646
100197204,Cornwall,5646_22_12_1900_4_I__100197204.txt,148.4501374,-26.09180556,QLD,0.033143293,0.013460891,6,66.66666667,exact,5646
100197204,Exeter,5646_22_12_1900_4_I__100197204.txt,150.3,-34.61861111,NSW,0.364054318,0.018140824,6,50,exact,5646
100197204,Exeter,5646_22_12_1900_4_I__100197204.txt,150.3,-34.61861111,NSW,0.364054318,0.018140824,6,50,exact,5646
100197204,Victoria,5646_22_12_1900_4_I__100197204.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5646
100197204,Australia,5646_22_12_1900_4_I__100197204.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5646
100197204,Devonshire Mr.,5646_22_12_1900_4_I__100197204.txt,,,None,,,0,,None,5646
100197204,Australia,5646_22_12_1900_4_I__100197204.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5646
100197204,Plymouth,5646_22_12_1900_4_I__100197204.txt,138.48455,-34.83252,SA,0,0,1,100,exact,5646
100197204,Devon,5646_22_12_1900_4_I__100197204.txt,144.7358635,-31.5897,NSW,3.18845262,3.393918462,10,70,exact,5646
100197204,shire,5646_22_12_1900_4_I__100197204.txt,,,None,,,0,,None,5646
100197204,valley,5646_22_12_1900_4_I__100197204.txt,,,None,,,0,,None,5646
100197204,Melbourne,5646_22_12_1900_4_I__100197204.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,5646
100197204,Devon,5646_22_12_1900_4_I__100197204.txt,144.7358635,-31.5897,NSW,3.18845262,3.393918462,10,70,exact,5646
100197204,New South Wales,5646_22_12_1900_4_I__100197204.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,5646
100197204,Bogles,5646_22_12_1900_4_I__100197204.txt,,,None,,,0,,None,5646
100197204,Gap,5646_22_12_1900_4_I__100197204.txt,151.3469444,-30.56791667,NSW,3.983724402,3.228041127,6,100,exact,5646
100197204,Victoria,5646_22_12_1900_4_I__100197204.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5646
100197204,Australia,5646_22_12_1900_4_I__100197204.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5646
100197204,Victoria,5646_22_12_1900_4_I__100197204.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5646
100197204,Hanglong,5646_22_12_1900_4_I__100197204.txt,,,None,,,0,,None,5646
31086993,Devonshire,5645_22_12_1900_4_III__31086993.txt,148.6803213,-32.7889585,NSW,3.213107388,3.213107388,2,100,exact,5645
31086993,Australia,5645_22_12_1900_4_III__31086993.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5645
31086993,Devon,5645_22_12_1900_4_III__31086993.txt,144.7358635,-31.5897,NSW,3.18845262,3.393918462,10,70,exact,5645
31086993,shire,5645_22_12_1900_4_III__31086993.txt,,,None,,,0,,None,5645
31086993,valley,5645_22_12_1900_4_III__31086993.txt,,,None,,,0,,None,5645
31086993,Penden,5645_22_12_1900_4_III__31086993.txt,136.1346902,-33.66168123,Ambiguous,11.14814094,15.14115541,3,,fuzzy,5645
31086993,Melbourne,5645_22_12_1900_4_III__31086993.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,5645
31086993,New South Wales,5645_22_12_1900_4_III__31086993.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,5645
31086993,Victoria,5645_22_12_1900_4_III__31086993.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5645
31086993,Australia,5645_22_12_1900_4_III__31086993.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5645
31086993,Victoria,5645_22_12_1900_4_III__31086993.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5645
31086993,Hanglong,5645_22_12_1900_4_III__31086993.txt,,,None,,,0,,None,5645
31373119,Devonshire,5645_22_12_1900_4_III__31373119.txt,148.6803213,-32.7889585,NSW,3.213107388,3.213107388,2,100,exact,5645
31373119,Australia,5645_22_12_1900_4_III__31373119.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5645
31373119,Plymouth,5645_22_12_1900_4_III__31373119.txt,138.48455,-34.83252,SA,0,0,1,100,exact,5645
31373119,Devon,5645_22_12_1900_4_III__31373119.txt,144.7358635,-31.5897,NSW,3.18845262,3.393918462,10,70,exact,5645
31373119,shire,5645_22_12_1900_4_III__31373119.txt,,,None,,,0,,None,5645
31373119,valley,5645_22_12_1900_4_III__31373119.txt,,,None,,,0,,None,5645
31373119,Melbourne,5645_22_12_1900_4_III__31373119.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,5645
31373119,New South Wales,5645_22_12_1900_4_III__31373119.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,5645
31373119,Bogies,5645_22_12_1900_4_III__31373119.txt,147.8805556,-20.30777778,QLD,0,0,1,100,fuzzy,5645
31373119,Gap,5645_22_12_1900_4_III__31373119.txt,151.3469444,-30.56791667,NSW,3.983724402,3.228041127,6,100,exact,5645
31373119,Victoria,5645_22_12_1900_4_III__31373119.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5645
31373119,Australia,5645_22_12_1900_4_III__31373119.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5645
31373119,Victoria,5645_22_12_1900_4_III__31373119.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5645
31373119,Hanglong,5645_22_12_1900_4_III__31373119.txt,,,None,,,0,,None,5645
36644371,Tasmania,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,146.75,-42,TAS,0,0,2,100,exact,5431
36644371,London,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,5431
36644371,Mount Wellington,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,146.8087463,-37.56347275,VIC,0.56985016,0.067032198,6,50,exact,5431
36644371,Bagdad,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,143.6651072,-35.80360167,Ambiguous,4.448429787,4.040147421,5,,exact,5431
36644371,England,5431_22_06_1867_2_XII_FARMING OPERATIONS AND JOHNSON JUNIPER._36644371.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,5431
33151428,IL,5323_11_03_1898_54_II__33151428.txt,,,None,,,0,,None,5323
33151428,Gorsp,5323_11_03_1898_54_II__33151428.txt,,,None,,,0,,None,5323
33151428,South-Eastern,5323_11_03_1898_54_II__33151428.txt,147.544,-42.9019,No best estimate,0,0,1,100,fuzzy,5323
36645343,Tasmania,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,146.75,-42,TAS,0,0,2,100,exact,5431
36645343,Sydney,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5431
36645343,New South Wales,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,147.0177778,-32.16166667,NSW,0,0,1,100,exact,5431
36645343,Bremgarten,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,,,None,,,0,,None,5431
36645343,Avoca,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,148.3717145,-33.92797444,NSW,2.704627868,2.54881921,41,73.17073171,exact,5431
36645343,Launceston,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,147.2219997,-41.40049932,TAS,0.091017828,0.091017828,2,100,exact,5431
36645343,Tasmania,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,146.75,-42,TAS,0,0,2,100,exact,5431
36645343,Bremgarton,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,,,None,,,0,,None,5431
36645343,Macquarie Harbor,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,145.324,-42.1682,No best estimate,0.086444722,0.086444722,3,66.66666667,fuzzy,5431
36645343,New,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,,,None,,,0,,None,5431
36645343,Caledonia,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,148.6677778,-31.99833333,NSW,0.358334692,0.035355339,5,60,exact,5431
36645343,Hobart,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,147.3200073,-42.88000107,TAS,0.053560692,0.036720958,4,75,exact,5431
36645343,Town,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,150.8814722,-26.97638972,Ambiguous,3.612630754,3.612630754,2,,exact,5431
36645343,England,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,5431
36645343,Sydney,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5431
36645343,Camp - bell Town,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,147.4920027,-41.93095016,Ambiguous,0.002211609,0.002211609,2,,fuzzy,5431
36645343,Bremgarten,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,,,None,,,0,,None,5431
36645343,Launceston,5431_10_08_1867_2_XIX_MORE TROUBLES._36645343.txt,147.2219997,-41.40049932,TAS,0.091017828,0.091017828,2,100,exact,5431
36698899,Tasmania,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,146.75,-42,TAS,0,0,2,100,exact,5431
36698899,Bremgarten,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,,,None,,,0,,None,5431
36698899,Bella Park,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,149.2677778,-33.5285255,NSW,1.786540258,1.428341479,10,60,fuzzy,5431
36698899,Bremgarten,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,,,None,,,0,,None,5431
36698899,Port Phillip,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,144.8913889,-38.1072222,VIC,0,0,1,100,exact,5431
36698899,Port Phillip,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,144.8913889,-38.1072222,VIC,0,0,1,100,exact,5431
36698899,Port Phillip,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,144.8913889,-38.1072222,VIC,0,0,1,100,exact,5431
36698899,Avoca,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,148.3717145,-33.92797444,NSW,2.704627868,2.54881921,41,73.17073171,exact,5431
36698899,Jeffries,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,141.9012451,-37.06819534,VIC,0,0,1,100,exact,5431
36698899,England,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,5431
36698899,Swanport,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,139.31207,-35.15349,SA,0,0,1,100,exact,5431
36698899,Sydney,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5431
36698899,Sydney,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5431
36698899,Sydney,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5431
36698899,Sydney,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5431
36698899,England,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,152.4666667,-27.43333333,QLD,0,0,1,100,exact,5431
36698899,France,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,140.9557462,-36.71372208,SA,1.689200584,0,4,75,fuzzy,5431
36698899,Paris,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,,,None,,,0,,None,5431
36698899,London,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,-0.127758,51.5074,No best estimate,0,0,1,100,exact,5431
36698899,Egypt,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,152.097778,-27.67611117,QLD,2.77E-07,2.77E-07,2,100,exact,5431
36698899,Pyramids,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,,,None,,,0,,None,5431
36698899,Egypt,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,152.097778,-27.67611117,QLD,2.77E-07,2.77E-07,2,100,exact,5431
36698899,Emerald Isle,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,,,None,,,0,,None,5431
36698899,Belleview,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,150.4329825,-31.33505125,NSW,2.264676405,2.264676405,3,66.66666667,exact,5431
36698899,Bray,5431_25_07_1868_2_LI_MAXWELL ENTERTAINS A STRANGER._36698899.txt,145.9979167,-32.11958333,NSW,4.745313677,4.745313677,4,50,exact,5431
23597540,Australia,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,137.13828,-28.61389,Ambiguous,0,0,2,,exact,5032
23597540,Yanara,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,,,None,,,0,,None,5032
23597540,Yanara,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,,,None,,,0,,None,5032
23597540,Yanara,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,,,None,,,0,,None,5032
23597540,Yanara,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,,,None,,,0,,None,5032
23597540,Tirpuli,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,,,None,,,0,,None,5032
23597540,Tirpuli,5032_30_01_1909_46_XV_The Abduction of the Gins.-_23597540.txt,,,None,,,0,,None,5032
23329439,Jittlo,5030_8_03_1913_45_XVIII__23329439.txt,,,None,,,0,,None,5030
23329439,Pompey,5030_8_03_1913_45_XVIII__23329439.txt,,,None,,,0,,None,5030
23329439,Ktreaa,5030_8_03_1913_45_XVIII__23329439.txt,,,None,,,0,,None,5030
23329439,Pompey,5030_8_03_1913_45_XVIII__23329439.txt,,,None,,,0,,None,5030
23327831,Yoorka,5030_18_01_1913_46_XII__23327831.txt,,,None,,,0,,None,5030
21913665,Victoria,5026_11_05_1912_46_IX__21913665.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5026
21913665,Kangatook,5026_11_05_1912_46_IX__21913665.txt,,,None,,,0,,None,5026
21913665,Ballarat,5026_11_05_1912_46_IX__21913665.txt,143.8565216,-37.55986023,VIC,0.009418973,0.002377951,6,83.33333333,exact,5026
21913665,Victoria,5026_11_05_1912_46_IX__21913665.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5026
21913665,Victoria,5026_11_05_1912_46_IX__21913665.txt,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,5026
21913665,South,5026_11_05_1912_46_IX__21913665.txt,,,None,,,0,,None,5026
21913665,Charleville,5026_11_05_1912_46_IX__21913665.txt,146.2723611,-26.40083333,QLD,0.038935718,0.032287453,4,100,exact,5026
21913665,Koolparri,5026_11_05_1912_46_IX__21913665.txt,,,None,,,0,,None,5026
21913665,Charleville,5026_11_05_1912_46_IX__21913665.txt,146.2723611,-26.40083333,QLD,0.038935718,0.032287453,4,100,exact,5026
21913665,Camardeen,5026_11_05_1912_46_IX__21913665.txt,,,None,,,0,,None,5026
21913665,Tarabo,5026_11_05_1912_46_IX__21913665.txt,,,None,,,0,,None,5026
21913665,Koolparri,5026_11_05_1912_46_IX__21913665.txt,,,None,,,0,,None,5026
21920690,Lhcir,5025_26_08_1911_46_XII__21920690.txt,,,None,,,0,,None,5025
21920690,Japanese,5025_26_08_1911_46_XII__21920690.txt,,,None,,,0,,None,5025
21920690,China,5025_26_08_1911_46_XII__21920690.txt,,,None,,,0,,None,5025
21920690,Hongkong,5025_26_08_1911_46_XII__21920690.txt,152.4011111,-29.115,NSW,0,0,1,100,exact,5025
21920690,China,5025_26_08_1911_46_XII__21920690.txt,,,None,,,0,,None,5025
21262096,Sweetwater Creek,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,146.6486818,-36.97451342,Ambiguous,2.67001726,1.576123735,6,,exact,5013
21262096,Bedourie,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,139.47625,-24.39555556,QLD,2.4360489,0.057292165,4,100,exact,5013
21262096,Bedourie,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,139.47625,-24.39555556,QLD,2.4360489,0.057292165,4,100,exact,5013
21262096,Bedourie,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,139.47625,-24.39555556,QLD,2.4360489,0.057292165,4,100,exact,5013
21262096,Bedourie,5013_4_05_1901_837_XII_Bedourie on the Trail._21262096.txt,139.47625,-24.39555556,QLD,2.4360489,0.057292165,4,100,exact,5013
21255174,Bedourie,5013_30_03_1901_597_VII_On the March._21255174.txt,139.47625,-24.39555556,QLD,2.4360489,0.057292165,4,100,exact,5013
21255174,Boko,5013_30_03_1901_597_VII_On the March._21255174.txt,,,None,,,0,,None,5013
21255174,turkey,5013_30_03_1901_597_VII_On the March._21255174.txt,145.0333333,-19.81666667,QLD,0,0,1,100,exact,5013
21255174,Wannerin,5013_30_03_1901_597_VII_On the March._21255174.txt,116.9695,-32.08377,WA,0,0,1,100,fuzzy,5013
21255174,Wannerin,5013_30_03_1901_597_VII_On the March._21255174.txt,116.9695,-32.08377,WA,0,0,1,100,fuzzy,5013
20798621,Edinburgh,5011_7_10_1905_46_XV_The Skull._20798621.txt,145.45,-33.415,Ambiguous,6.220491708,7.045364013,3,,exact,5011
20798621,Russia,5011_7_10_1905_46_XV_The Skull._20798621.txt,,,None,,,0,,None,5011
20798621,Siberia,5011_7_10_1905_46_XV_The Skull._20798621.txt,134.9512109,-34.00831016,Ambiguous,14.49435944,14.49435944,2,,exact,5011
20801163,New,5011_23_12_1905_46_XXV__20801163.txt,,,None,,,0,,None,5011
20801163,Caledonia,5011_23_12_1905_46_XXV__20801163.txt,148.6677778,-31.99833333,NSW,0.358334692,0.035355339,5,60,exact,5011
20801163,South Ameri,5011_23_12_1905_46_XXV__20801163.txt,,,None,,,0,,None,5011
20801163,Sydney,5011_23_12_1905_46_XXV__20801163.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,5011
20801163,Brisbane,5011_23_12_1905_46_XXV__20801163.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,5011
20801163,America,5011_23_12_1905_46_XXV__20801163.txt,,,None,,,0,,None,5011
84120517,Brisbane,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,4966
84120517,Brisbane,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,4966
84120517,Bluff Lighthouse,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Queensland,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,121.2023,-31.02926,WA,0,0,1,100,exact,4966
84120517,Northern Ports,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Melbourne,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,4966
84120517,Sydney,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,4966
84120517,Bluff Cape,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,146.646,-42.212,TAS,0,0,1,100,fuzzy,4966
84120517,Queensland,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,121.2023,-31.02926,WA,0,0,1,100,exact,4966
84120517,Valparaiso,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Batavia,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,149.6211465,-28.6418365,Ambiguous,0,0,2,,exact,4966
84120517,Maryborough,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,148.2193752,-31.28284722,Ambiguous,7.298391425,7.298570636,8,,exact,4966
84120517,Florence,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,140.3833333,-21.1,QLD,0.089752747,0.089752747,3,66.66666667,exact,4966
84120517,Florence,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,140.3833333,-21.1,QLD,0.089752747,0.089752747,3,66.66666667,exact,4966
84120517,Valparaiso,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Valparaiso,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Brisbane,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,151.9229167,-29.82472222,Ambiguous,2.603174807,2.603174807,2,,exact,4966
84120517,Polynesia,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Tammo,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,New,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,,,None,,,0,,None,4966
84120517,Caledonia,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,148.6677778,-31.99833333,NSW,0.358334692,0.035355339,5,60,exact,4966
84120517,France,4966_2_04_1887_17_XVI_The Cruise of the Terror._84120517.txt,140.9557462,-36.71372208,SA,1.689200584,0,4,75,fuzzy,4966
39661498,Antelope,4879_16_03_1898_3_II.-(Continued.)__39661498.txt,,,None,,,0,,None,4879
39661498,Versailles,4879_16_03_1898_3_II.-(Continued.)__39661498.txt,,,None,,,0,,None,4879
39661498,Paris,4879_16_03_1898_3_II.-(Continued.)__39661498.txt,,,None,,,0,,None,4879
20354175,South,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,,,None,,,0,,None,5009
20354175,Cannibal Islands,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,,,None,,,0,,None,5009
20354175,Moomera,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,145.5273533,-29.797995,Ambiguous,7.950619075,7.864963435,4,,fuzzy,5009
20354175,Moomera,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,145.5273533,-29.797995,Ambiguous,7.950619075,7.864963435,4,,fuzzy,5009
20354175,Bendemeer,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,148.5261111,-30.84833333,NSW,2.817756765,2.503849174,6,100,exact,5009
20354175,Bendemeer,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,148.5261111,-30.84833333,NSW,2.817756765,2.503849174,6,100,exact,5009
20354175,Moomera,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,145.5273533,-29.797995,Ambiguous,7.950619075,7.864963435,4,,fuzzy,5009
20354175,Wyreema,5009_18_2_1905_46_XI_Bendeena Joins Them._20354175.txt,151.85875,-27.65763889,QLD,0.011722402,0.008376057,6,66.66666667,exact,5009
75654845,Creek,4853_29_12_1883_1_IV __75654845.txt,,,None,,,0,,None,4853
20721915,Wilga,4686_10_11_1894_885_V_THE LONG STIRRUP; THE LETTER; THE LIMESTONE CAVE._20721915.txt,147.0220744,-32.27196975,NSW,2.602500543,2.244734042,29,89.65517241,exact,4686
20721915,Sydney,4686_10_11_1894_885_V_THE LONG STIRRUP; THE LETTER; THE LIMESTONE CAVE._20721915.txt,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,4686
20721915,Queensland,4686_10_11_1894_885_V_THE LONG STIRRUP; THE LETTER; THE LIMESTONE CAVE._20721915.txt,121.2023,-31.02926,WA,0,0,1,100,exact,4686
