0,1,2,mappify_buildingName,mappify_numberFirst,mappify_numberFirstPrefix,mappify_numberFirstSuffix,mappify_numberLast,mappify_numberLastPrefix,mappify_numberLastSuffix,mappify_streetName,mappify_streetType,mappify_streetSuffixCode,mappify_suburb,mappify_state,mappify_postCode,mappify_location_lat,mappify_location_lon,mappify_streetAddress
Maffra,LOCATION,18980120-30-3193092 (2 of 4).txt,CARINGO,3498,null,null,null,null,null,MAFFRA,ROAD,null,MAFFRA,NSW,2630,-36.50954675,148.9778332,"CARINGO, 3498 MAFFRA ROAD, MAFFRA NSW 2630"
Neerim,LOCATION,18980120-30-3193092 (2 of 4).txt,null,150,null,null,null,null,null,NEERIM EAST,ROAD,null,NEERIM,VIC,3831,-37.9483799,145.9737559,"150 NEERIM EAST ROAD, NEERIM VIC 3831"
England,LOCATION,18870209-43-18911836 (1 of 1).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
MELBOURNE,LOCATION,18870209-43-18911836 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
St. Kilda,LOCATION,18870209-43-18911836 (1 of 1).txt,null,null,null,null,null,null,null,ST KILDA,ROAD,null,ST KILDA,SA,5110,-34.74494403,138.5535092,"ST KILDA ROAD, ST KILDA SA 5110"
Bullarook,LOCATION,18620116-189-66330794 (1 of 1).txt,null,155,null,null,null,null,null,TALLAROOK-PYALONG,ROAD,null,TALLAROOK,VIC,3659,-37.09850405,145.0889943,"155 TALLAROOK-PYALONG ROAD, TALLAROOK VIC 3659"
Mount Pleasant,LOCATION,18620116-189-66330794 (1 of 1).txt,null,null,null,null,null,null,null,MOUNT PLEASANT,ROAD,null,MOUNT PLEASANT,QLD,4521,-27.16367768,152.7880887,"MOUNT PLEASANT ROAD, MOUNT PLEASANT QLD 4521"
Ballarat,LOCATION,18620116-189-66330794 (1 of 1).txt,null,148,null,null,null,null,null,BELLARA,STREET,null,BELLARA,QLD,4507,-27.0593373,153.1531408,"148 BELLARA STREET, BELLARA QLD 4507"
Stawell,LOCATION,18790118-964-195862148 (1 of 1).txt,COONGEE,187,null,null,null,null,null,STAWELL-AVOCA,ROAD,null,STAWELL,VIC,3380,-37.03717644,142.7993704,"COONGEE, 187 STAWELL-AVOCA ROAD, STAWELL VIC 3380"
Northampton,LOCATION,18790118-964-195862148 (1 of 1).txt,null,null,null,null,null,null,null,SOUTHAMPTON,ROAD,null,SOUTHAMPTON,WA,6253,-33.88263456,115.9834628,"SOUTHAMPTON ROAD, SOUTHAMPTON WA 6253"
Homebush,LOCATION,18781019-366-100879158 (1 of 1).txt,null,null,null,null,null,null,null,HOMEBUSH,ROAD,null,HOMEBUSH,QLD,4740,-21.28566507,149.0573732,"HOMEBUSH ROAD, HOMEBUSH QLD 4740"
Breada,LOCATION,18781019-366-100879158 (1 of 1).txt,null,null,null,null,null,null,null,NERADA,ROAD,null,NERADA,QLD,4860,-17.56606229,145.8933492,"NERADA ROAD, NERADA QLD 4860"
Taradale,LOCATION,18650325-103-63169589 (14 of 22).txt,null,709,null,null,null,null,null,TARADALE,ROAD,null,TARADALE,NSW,2653,-35.66639414,147.9528403,"709 TARADALE ROAD, TARADALE NSW 2653"
Taradale,LOCATION,18650325-103-63169589 (14 of 22).txt,null,709,null,null,null,null,null,TARADALE,ROAD,null,TARADALE,NSW,2653,-35.66639414,147.9528403,"709 TARADALE ROAD, TARADALE NSW 2653"
Wooragee,LOCATION,18850210-326-201592611 (1 of 1).txt,null,null,null,null,null,null,null,WOORREE,LANE,null,WOORREE,WA,6530,-28.77246443,114.6540519,"WOORREE LANE, WOORREE WA 6530"
Echuca,LOCATION,18650307-10-8831483 (4 of 5).txt,null,155,null,null,null,null,null,ECHUCA-MITIAMO,ROAD,null,ECHUCA,VIC,3564,-36.18245189,144.7112403,"155 ECHUCA-MITIAMO ROAD, ECHUCA VIC 3564"
Goornong,LOCATION,18650307-10-8831483 (4 of 5).txt,null,null,null,null,null,null,null,GOORNONG-BARNADOWN,ROAD,null,GOORNONG,VIC,3557,-36.62280943,144.5191222,"GOORNONG-BARNADOWN ROAD, GOORNONG VIC 3557"
Runnymede,LOCATION,18650307-10-8831483 (4 of 5).txt,null,null,null,null,null,null,null,RUNNYMEDE,ROAD,null,RUNNYMEDE,QLD,4615,-26.60565237,152.0615971,"RUNNYMEDE ROAD, RUNNYMEDE QLD 4615"
Sandhurst,LOCATION,18650307-10-8831483 (4 of 5).txt,null,148,null,null,null,null,null,SANDHURST,BOULEVARD,null,SANDHURST,VIC,3977,-38.08599133,145.2095392,"148 SANDHURST BOULEVARD, SANDHURST VIC 3977"
Sandhurst,LOCATION,18650307-10-8831483 (4 of 5).txt,null,148,null,null,null,null,null,SANDHURST,BOULEVARD,null,SANDHURST,VIC,3977,-38.08599133,145.2095392,"148 SANDHURST BOULEVARD, SANDHURST VIC 3977"
Portland,LOCATION,18510210-13-4776100 (8 of 14).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Mount Napier,LOCATION,18510210-13-4776100 (8 of 14).txt,null,254,null,null,null,null,null,MT NAPIER ACCESS,ROAD,null,MOUNT NAPIER,VIC,3301,-37.88615448,142.0703487,"254 MT NAPIER ACCESS ROAD, MOUNT NAPIER VIC 3301"
Bourke,LOCATION,18871217-460-143304600 (3 of 4).txt,ALAMBIE,155,null,null,null,null,null,BOURKE-MILPARINKA,ROAD,null,BOURKE,NSW,2840,-30.03547436,145.8974338,"ALAMBIE, 155 BOURKE-MILPARINKA ROAD, BOURKE NSW 2840"
Portland,LOCATION,18820327-232-249294875 (1 of 1).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Cavendish,LOCATION,18760418-108-61913455 (1 of 2).txt,null,151,null,null,null,null,null,CAVENDISH-GLENDINNING,ROAD,null,CAVENDISH,VIC,3314,-37.4976933,142.0393713,"151 CAVENDISH-GLENDINNING ROAD, CAVENDISH VIC 3314"
Lockwood,LOCATION,18650324-346-87930992 (5 of 11).txt,null,286,null,null,null,null,null,LOCKWOOD,ROAD,null,LOCKWOOD,VIC,3551,-36.80861334,144.2150196,"286 LOCKWOOD ROAD, LOCKWOOD VIC 3551"
Sandhurst,LOCATION,18650304-319-197035153 (5 of 22).txt,null,148,null,null,null,null,null,SANDHURST,BOULEVARD,null,SANDHURST,VIC,3977,-38.08599133,145.2095392,"148 SANDHURST BOULEVARD, SANDHURST VIC 3977"
Albury,LOCATION,18720316-1605-258898690 (1 of 2).txt,null,null,null,null,null,null,null,AUBURN,ROAD,null,AUBURN,QLD,4413,-26.13030279,150.6517194,"AUBURN ROAD, AUBURN QLD 4413"
Wodonga,LOCATION,18720316-1605-258898690 (1 of 2).txt,null,2,null,null,null,null,null,WODONGA,STREET,null,WODONGA,VIC,3690,-36.11402495,146.8943462,"2 WODONGA STREET, WODONGA VIC 3690"
Carcoar,LOCATION,18720316-1605-258898690 (1 of 2).txt,null,1388,null,null,null,null,null,CARCOAR,ROAD,null,CARCOAR,NSW,2791,-33.5710048,149.1547593,"1388 CARCOAR ROAD, CARCOAR NSW 2791"
GRAFTON,LOCATION,18881024-35-13700914 (1 of 1).txt,null,18,null,null,null,null,null,GRANTON HEIGHTS,ROAD,null,GRANTON,TAS,7030,-42.76587796,147.2196843,"18 GRANTON HEIGHTS ROAD, GRANTON TAS 7030"
Cooma,LOCATION,18860120-357-102556698 (1 of 1).txt,null,750,null,null,null,null,null,KYABRAM-COOMA,ROAD,null,COOMA,VIC,3616,-36.39167155,145.0680589,"750 KYABRAM-COOMA ROAD, COOMA VIC 3616"
Bombala,LOCATION,18860120-357-102556698 (1 of 1).txt,null,3,null,null,null,null,null,BOMBIRA,AVENUE,null,BOMBIRA,NSW,2850,-32.57864331,149.6011311,"3 BOMBIRA AVENUE, BOMBIRA NSW 2850"
Poynton,LOCATION,18630120-1190-244405088 (1 of 1).txt,null,null,null,null,null,null,null,BAYNTON,DRIVE,null,BAYNTON,WA,6714,-20.75655713,116.8011532,"BAYNTON DRIVE, BAYNTON WA 6714"
Hamilton,LOCATION,18630120-1190-244405088 (1 of 1).txt,null,8049,null,null,null,null,null,HAMILTON,HIGHWAY,null,HAMILTON,VIC,3300,-37.7622476,142.0785145,"8049 HAMILTON HIGHWAY, HAMILTON VIC 3300"
Goulbon,LOCATION,18630120-1190-244405088 (1 of 1).txt,null,6,null,null,null,null,null,GULSON,STREET,null,GOULBURN,NSW,2580,-34.72892231,149.744531,"6 GULSON STREET, GOULBURN NSW 2580"
Wooragee,LOCATION,18850207-13-6066738 (12 of 14).txt,null,null,null,null,null,null,null,WOORREE,LANE,null,WOORREE,WA,6530,-28.77246443,114.6540519,"WOORREE LANE, WOORREE WA 6530"
Island,LOCATION,18910305-275-77423344 (1 of 1).txt,LANDGATE,1,null,null,null,null,null,MIDLAND,SQUARE,null,MIDLAND,WA,6056,-31.88684,116.00477,"LANDGATE, 1 MIDLAND SQUARE, MIDLAND WA 6056"
Albany,LOCATION,18910305-275-77423344 (1 of 1).txt,null,3,null,null,null,null,null,ALBANY,HIGHWAY,null,ALBANY,WA,6330,-35.02040905,117.8823542,"3 ALBANY HIGHWAY, ALBANY WA 6330"
Albany,LOCATION,18910305-275-77423344 (1 of 1).txt,null,3,null,null,null,null,null,ALBANY,HIGHWAY,null,ALBANY,WA,6330,-35.02040905,117.8823542,"3 ALBANY HIGHWAY, ALBANY WA 6330"
Perth,LOCATION,18910305-275-77423344 (1 of 1).txt,null,240,null,null,null,null,null,PERTH MILL,ROAD,null,PERTH,TAS,7300,-41.56450256,147.1841337,"240 PERTH MILL ROAD, PERTH TAS 7300"
Alberton,LOCATION,18820401-41-47108859 (3 of 5).txt,null,null,null,null,null,null,null,ALBERTON,ROAD,null,ALBERTON,QLD,4207,-27.70482026,153.2567304,"ALBERTON ROAD, ALBERTON QLD 4207"
Sandergrove,LOCATION,18820401-41-47108859 (3 of 5).txt,null,83,null,null,null,null,null,SANDERGROVE,ROAD,null,SANDERGROVE,SA,5255,-35.318742,138.833841,"83 SANDERGROVE ROAD, SANDERGROVE SA 5255"
Goolwa,LOCATION,18820401-41-47108859 (3 of 5).txt,null,null,null,null,null,null,null,GOOLWA,TERRACE,null,GOOLWA,SA,5214,-35.50263835,138.7850643,"GOOLWA TERRACE, GOOLWA SA 5214"
Wellington,LOCATION,18820401-41-47108859 (3 of 5).txt,null,null,null,null,null,null,null,CALLINGTON,ROAD,null,CALLINGTON,SA,5254,-35.13378758,139.0428483,"CALLINGTON ROAD, CALLINGTON SA 5254"
Callington,LOCATION,18820401-41-47108859 (3 of 5).txt,null,null,null,null,null,null,null,CALLINGTON,ROAD,null,CALLINGTON,SA,5254,-35.13378758,139.0428483,"CALLINGTON ROAD, CALLINGTON SA 5254"
Northampton,LOCATION,18940228-1414-252752340 (3 of 4).txt,null,null,null,null,null,null,null,SOUTHAMPTON,ROAD,null,SOUTHAMPTON,WA,6253,-33.88263456,115.9834628,"SOUTHAMPTON ROAD, SOUTHAMPTON WA 6253"
Bay,LOCATION,18720108-1190-245696392 (1 of 2).txt,null,206,null,null,null,null,null,DUNERA,WAY,null,HAY,NSW,2711,-34.49820018,144.8313915,"206 DUNERA WAY, HAY NSW 2711"
Adelaide,LOCATION,18550212-13-4804295 (1 of 1).txt,null,149,null,null,null,null,null,ADELAIDE,ARCADE,null,ADELAIDE,SA,5000,-34.92373985,138.6038839,"149 ADELAIDE ARCADE, ADELAIDE SA 5000"
Madras,LOCATION,18550212-13-4804295 (1 of 1).txt,null,540,null,null,null,null,null,MARDAN,ROAD,null,MARDAN,VIC,3953,-38.47970174,146.1004637,"540 MARDAN ROAD, MARDAN VIC 3953"
Morwell,LOCATION,18980211-101-33150385 (13 of 14).txt,null,null,null,null,null,null,null,NORWELL,ROAD,null,NORWELL,QLD,4208,-27.78931003,153.3004737,"NORWELL ROAD, NORWELL QLD 4208"
MELBOURNE,LOCATION,18980211-101-33150385 (13 of 14).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Foster,LOCATION,18980211-101-33150385 (13 of 14).txt,null,175,null,null,null,null,null,BOOLARRA-FOSTER,ROAD,null,FOSTER,VIC,3960,-38.63191615,146.2332649,"175 BOOLARRA-FOSTER ROAD, FOSTER VIC 3960"
Benalla,LOCATION,18710623-13-5850134 (1 of 1).txt,null,6,null,null,null,null,null,BENALLA,STREET,null,BENALLA,VIC,3672,-36.54834918,145.9803085,"6 BENALLA STREET, BENALLA VIC 3672"
Runnymede,LOCATION,18710623-13-5850134 (1 of 1).txt,null,null,null,null,null,null,null,RUNNYMEDE,ROAD,null,RUNNYMEDE,QLD,4615,-26.60565237,152.0615971,"RUNNYMEDE ROAD, RUNNYMEDE QLD 4615"
Hobart,LOCATION,18811203-947-199523118 (2 of 3).txt,null,190,null,null,null,null,null,MOZART,ROAD,null,MOZART,NSW,2787,-33.81371456,149.8605201,"190 MOZART ROAD, MOZART NSW 2787"
Hobart,LOCATION,18811203-947-199523118 (2 of 3).txt,null,190,null,null,null,null,null,MOZART,ROAD,null,MOZART,NSW,2787,-33.81371456,149.8605201,"190 MOZART ROAD, MOZART NSW 2787"
Melbourne,LOCATION,18650315-13-5740054 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
York,LOCATION,18690226-28-3749069 (2 of 2).txt,null,6,null,null,null,null,null,NORTHAM-YORK,ROAD,null,YORK,WA,6302,-31.87259029,116.7833291,"6 NORTHAM-YORK ROAD, YORK WA 6302"
Heytesbury,LOCATION,18880201-43-18915601 (1 of 2).txt,null,485,null,null,null,null,null,EYNESBURY,ROAD,null,EYNESBURY,VIC,3338,-37.78914543,144.5669919,"485 EYNESBURY ROAD, EYNESBURY VIC 3338"
Lome,LOCATION,18810525-1052-208565456 (1 of 1).txt,null,null,null,null,null,null,null,NOME,ROAD,null,NOME,QLD,4816,-19.37712019,146.9248368,"NOME ROAD, NOME QLD 4816"
Avon,LOCATION,18690226-28-3749069 (2 of 2).txt,null,null,null,null,null,null,null,AVON,ROAD,null,AVON,SA,5501,-34.30697058,138.3298493,"AVON ROAD, AVON SA 5501"
Port Augusta,LOCATION,18830922-821-160087903 (1 of 1).txt,COMFORT INN MOTEL,null,null,null,null,null,null,AUGUSTA,HIGHWAY,null,PORT AUGUSTA,SA,5700,-32.51231084,137.8012889,"COMFORT INN MOTEL, AUGUSTA HIGHWAY, PORT AUGUSTA SA 5700"
India,LOCATION,18870430-326-199474120 (1 of 2).txt,AKOONAH,123,null,null,null,null,null,INDI,ROAD,null,INDI,NSW,2642,-36.24170576,148.0454677,"AKOONAH, 123 INDI ROAD, INDI NSW 2642"
India,LOCATION,18870430-326-199474120 (1 of 2).txt,AKOONAH,123,null,null,null,null,null,INDI,ROAD,null,INDI,NSW,2642,-36.24170576,148.0454677,"AKOONAH, 123 INDI ROAD, INDI NSW 2642"
Greenmount,LOCATION,18821216-621-221749982 (1 of 2).txt,null,null,null,null,null,null,null,GREENMOUNT,ROAD,null,GREENMOUNT,QLD,4751,-21.17381175,149.0409294,"GREENMOUNT ROAD, GREENMOUNT QLD 4751"
India,LOCATION,18770117-346-88245513 (3 of 3).txt,AKOONAH,123,null,null,null,null,null,INDI,ROAD,null,INDI,NSW,2642,-36.24170576,148.0454677,"AKOONAH, 123 INDI ROAD, INDI NSW 2642"
Campnspe,LOCATION,18770117-346-88245513 (3 of 3).txt,null,149,null,null,null,null,null,CAMPSIE,STREET,null,CAMPSIE,NSW,2194,-33.91226893,151.0937488,"149 CAMPSIE STREET, CAMPSIE NSW 2194"
Esq,LOCATION,18590912-13-5687924 (1 of 1).txt,null,null,null,null,null,null,null,ESK GATTON,ROAD,null,ESK,QLD,4312,-27.30833586,152.4339771,"ESK GATTON ROAD, ESK QLD 4312"
Esq,LOCATION,18590912-13-5687924 (1 of 1).txt,null,null,null,null,null,null,null,ESK GATTON,ROAD,null,ESK,QLD,4312,-27.30833586,152.4339771,"ESK GATTON ROAD, ESK QLD 4312"
Colac,LOCATION,18980430-621-221140524 (1 of 2).txt,null,250,null,null,null,null,null,COOLAC,ROAD,null,COOLAC,NSW,2727,-34.94483834,148.1698419,"250 COOLAC ROAD, COOLAC NSW 2727"
Colac,LOCATION,18980430-621-221140524 (1 of 2).txt,null,250,null,null,null,null,null,COOLAC,ROAD,null,COOLAC,NSW,2727,-34.94483834,148.1698419,"250 COOLAC ROAD, COOLAC NSW 2727"
Albury,LOCATION,18880224-241-90348058 (1 of 2).txt,null,null,null,null,null,null,null,AUBURN,ROAD,null,AUBURN,QLD,4413,-26.13030279,150.6517194,"AUBURN ROAD, AUBURN QLD 4413"
Wonga,LOCATION,18940314-13-8731588 (1 of 1).txt,null,null,null,null,null,null,null,WONNA,ROAD,null,WONNA,SA,5419,-33.21175145,138.9438171,"WONNA ROAD, WONNA SA 5419"
Albury,LOCATION,18880224-241-90348058 (1 of 2).txt,null,null,null,null,null,null,null,AUBURN,ROAD,null,AUBURN,QLD,4413,-26.13030279,150.6517194,"AUBURN ROAD, AUBURN QLD 4413"
Toatook,LOCATION,18881229-460-142434272 (2 of 6).txt,null,154,null,null,null,null,null,TOOTOOL-MITTAGONG,ROAD,null,TOOTOOL,NSW,2655,-35.27470874,146.973582,"154 TOOTOOL-MITTAGONG ROAD, TOOTOOL NSW 2655"
Camperdown,LOCATION,18881229-460-142434272 (2 of 6).txt,null,148,null,null,null,null,null,CAMPERDOWN-COBDEN,ROAD,null,CAMPERDOWN,VIC,3260,-38.24335818,143.1359488,"148 CAMPERDOWN-COBDEN ROAD, CAMPERDOWN VIC 3260"
Kerman,LOCATION,18690109-13-5821999 (2 of 2).txt,null,400,null,null,null,null,null,DENMAN,ROAD,null,DENMAN,NSW,2328,-32.33127293,150.7706069,"400 DENMAN ROAD, DENMAN NSW 2328"
Bream Creek,LOCATION,18690109-13-5821999 (2 of 2).txt,null,null,null,null,null,null,null,BREAM CREEK,ROAD,null,BREAM CREEK,TAS,7175,-42.80088125,147.8363885,"BREAM CREEK ROAD, BREAM CREEK TAS 7175"
Valley,LOCATION,18620301-287-90254643 (1 of 1).txt,DALSTON,90,null,null,null,null,null,MEANDER VALLEY,ROAD,null,HAGLEY,TAS,7292,-41.52637654,146.8827042,"DALSTON, 90 MEANDER VALLEY ROAD, HAGLEY TAS 7292"
Valley,LOCATION,18620301-287-90254643 (1 of 1).txt,DALSTON,90,null,null,null,null,null,MEANDER VALLEY,ROAD,null,HAGLEY,TAS,7292,-41.52637654,146.8827042,"DALSTON, 90 MEANDER VALLEY ROAD, HAGLEY TAS 7292"
Sandhurst,LOCATION,18660915-42-20309474 (1 of 2).txt,null,148,null,null,null,null,null,SANDHURST,BOULEVARD,null,SANDHURST,VIC,3977,-38.08599133,145.2095392,"148 SANDHURST BOULEVARD, SANDHURST VIC 3977"
Ballarat,LOCATION,18660915-42-20309474 (1 of 2).txt,null,148,null,null,null,null,null,BELLARA,STREET,null,BELLARA,QLD,4507,-27.0593373,153.1531408,"148 BELLARA STREET, BELLARA QLD 4507"
Ararat,LOCATION,18660915-42-20309474 (1 of 2).txt,null,8970,null,null,null,null,null,MORTLAKE-ARARAT,ROAD,null,ARARAT,VIC,3377,-37.30897256,142.9230965,"8970 MORTLAKE-ARARAT ROAD, ARARAT VIC 3377"
Inglewood,LOCATION,18660915-42-20309474 (1 of 2).txt,null,6,null,null,null,null,null,INGLEWOOD,LANE,null,INGLEWOOD,WA,6052,-31.92163145,115.8843477,"6 INGLEWOOD LANE, INGLEWOOD WA 6052"
Beechworth,LOCATION,18660915-42-20309474 (1 of 2).txt,null,243,null,null,null,null,null,BEECHWORTH-WODONGA,ROAD,null,BEECHWORTH,VIC,3747,-36.34129804,146.6902532,"243 BEECHWORTH-WODONGA ROAD, BEECHWORTH VIC 3747"
Rokewood,LOCATION,18660915-42-20309474 (1 of 2).txt,KIMLEA MARSH,2227,null,null,null,null,null,ROKEWOOD-SHELFORD,ROAD,null,ROKEWOOD,VIC,3330,-37.91077584,143.7645539,"KIMLEA MARSH, 2227 ROKEWOOD-SHELFORD ROAD, ROKEWOOD VIC 3330"
Adelaide,LOCATION,18940127-821-161798707 (1 of 3).txt,null,149,null,null,null,null,null,ADELAIDE,ARCADE,null,ADELAIDE,SA,5000,-34.92373985,138.6038839,"149 ADELAIDE ARCADE, ADELAIDE SA 5000"
Coqnamble,LOCATION,18840123-41-47086538 (1 of 1).txt,null,4,null,null,null,null,null,COONAMBLE,TERRACE,null,COONAMBLE,NSW,2829,-30.94977099,148.3939328,"4 COONAMBLE TERRACE, COONAMBLE NSW 2829"
Lismore,LOCATION,18840123-41-47086538 (1 of 1).txt,null,173,null,null,null,null,null,LISMORE STATION,ROAD,null,LISMORE,VIC,3324,-37.98092293,143.3228212,"173 LISMORE STATION ROAD, LISMORE VIC 3324"
Gullewa,LOCATION,18920114-275-77390693 (1 of 1).txt,null,null,null,null,null,null,null,CARNARVON-MULLEWA,ROAD,null,MULLEWA,WA,6630,-28.45819207,115.5544291,"CARNARVON-MULLEWA ROAD, MULLEWA WA 6630"
London,LOCATION,18870111-1093-207609451 (1 of 1).txt,null,null,null,null,null,null,null,FINDON,ROAD,null,FINDON,SA,5023,-34.90336679,138.5314217,"FINDON ROAD, FINDON SA 5023"
Turkey,LOCATION,18870111-1093-207609451 (1 of 1).txt,null,5,null,null,null,null,null,GURLEY,STREET,null,GURLEY,NSW,2398,-29.73433618,149.7995058,"5 GURLEY STREET, GURLEY NSW 2398"
England,LOCATION,18870111-1093-207609451 (1 of 1).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Melbourne,LOCATION,18870111-1093-207609451 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Colac,LOCATION,18790208-232-232166345 (6 of 7).txt,null,250,null,null,null,null,null,COOLAC,ROAD,null,COOLAC,NSW,2727,-34.94483834,148.1698419,"250 COOLAC ROAD, COOLAC NSW 2727"
Blakeville,LOCATION,18790208-232-232166345 (6 of 7).txt,null,775,null,null,null,null,null,BLAKEVILLE,ROAD,null,BLAKEVILLE,VIC,3342,-37.51563246,144.2157912,"775 BLAKEVILLE ROAD, BLAKEVILLE VIC 3342"
Ballan,LOCATION,18790208-232-232166345 (6 of 7).txt,null,182,null,null,null,null,null,BALLAN-GREENDALE,ROAD,null,BALLAN,VIC,3342,-37.587273,144.237012,"182 BALLAN-GREENDALE ROAD, BALLAN VIC 3342"
Ballan,LOCATION,18790208-232-232166345 (6 of 7).txt,null,182,null,null,null,null,null,BALLAN-GREENDALE,ROAD,null,BALLAN,VIC,3342,-37.587273,144.237012,"182 BALLAN-GREENDALE ROAD, BALLAN VIC 3342"
Stroanj,LOCATION,18800203-558-150413886 (1 of 3).txt,null,null,null,null,null,null,null,MOYHALL-STRUAN,ROAD,null,STRUAN,SA,5271,-37.08739172,140.781881,"MOYHALL-STRUAN ROAD, STRUAN SA 5271"
Straan,LOCATION,18800203-558-150413886 (1 of 3).txt,null,null,null,null,null,null,null,MOYHALL-STRUAN,ROAD,null,STRUAN,SA,5271,-37.08739172,140.781881,"MOYHALL-STRUAN ROAD, STRUAN SA 5271"
Scarsdale,LOCATION,18790131-185-199347622 (2 of 5).txt,null,null,null,null,null,null,null,PITFIELD-SCARSDALE,ROAD,null,SCARSDALE,VIC,3351,-37.67475547,143.6547765,"PITFIELD-SCARSDALE ROAD, SCARSDALE VIC 3351"
Bro,LOCATION,18790221-582-198858338 (3 of 5).txt,null,150,null,null,null,null,null,BORO,ROAD,null,BORO,NSW,2622,-35.1537628,149.6723718,"150 BORO ROAD, BORO NSW 2622"
Bro,LOCATION,18790221-582-198858338 (3 of 5).txt,null,150,null,null,null,null,null,BORO,ROAD,null,BORO,NSW,2622,-35.1537628,149.6723718,"150 BORO ROAD, BORO NSW 2622"
Bro,LOCATION,18790221-582-198858338 (3 of 5).txt,null,150,null,null,null,null,null,BORO,ROAD,null,BORO,NSW,2622,-35.1537628,149.6723718,"150 BORO ROAD, BORO NSW 2622"
Elphinstone,LOCATION,18790221-582-198858338 (3 of 5).txt,null,null,null,null,null,null,null,OLD ELPHINSTONE,ROAD,null,ELPHINSTONE,QLD,4361,-27.95898358,151.9116039,"OLD ELPHINSTONE ROAD, ELPHINSTONE QLD 4361"
White Gu,LOCATION,18790221-582-198858338 (3 of 5).txt,null,null,null,null,null,null,null,LOWER WHITE HUT,ROAD,null,WHITE HUT,SA,5575,-35.0515877,137.0348435,"LOWER WHITE HUT ROAD, WHITE HUT SA 5575"
Liverpool,LOCATION,18460303-35-12885636 (2 of 3).txt,null,54,null,null,null,null,null,LIVERPOOL,STREET,null,LIVERPOOL,NSW,2170,-33.93365749,150.9056878,"54 LIVERPOOL STREET, LIVERPOOL NSW 2170"
Melbourne,LOCATION,18980516-492-123685326 (2 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Melbourne,LOCATION,18980516-492-123685326 (2 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Beechworth,LOCATION,18840124-326-198970693 (2 of 4).txt,null,243,null,null,null,null,null,BEECHWORTH-WODONGA,ROAD,null,BEECHWORTH,VIC,3747,-36.34129804,146.6902532,"243 BEECHWORTH-WODONGA ROAD, BEECHWORTH VIC 3747"
Tubbo,LOCATION,18941128-367-100444975 (3 of 3).txt,null,151,null,null,null,null,null,STUBBO,ROAD,null,STUBBO,NSW,2852,-32.29708484,149.5537636,"151 STUBBO ROAD, STUBBO NSW 2852"
Urana,LOCATION,18941128-367-100444975 (3 of 3).txt,null,null,null,null,null,null,null,URANIA,ROAD,null,URANIA,SA,5573,-34.50470963,137.5950097,"URANIA ROAD, URANIA SA 5573"
Melbourne,LOCATION,18941128-367-100444975 (3 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Meulbourne,LOCATION,18941128-367-100444975 (3 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Adelaide,LOCATION,18941128-367-100444975 (3 of 3).txt,null,149,null,null,null,null,null,ADELAIDE,ARCADE,null,ADELAIDE,SA,5000,-34.92373985,138.6038839,"149 ADELAIDE ARCADE, ADELAIDE SA 5000"
