UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,Inidgenous,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,STATE,VERIFICATION_STATUS,NF/NB,INDIGENOUS NAME OR STATION
c426a974-31a0-4155-b48f-ff117affa358,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Mathew,char-offset:16005,PERSON,,,,,,,,,,
29dda8e3-5919-44d4-a8d6-eb424cffe46c,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ireland,char-offset:18128,PLACE,,http://sws.geonames.org/2963597,Ireland,,53.18365372,-8.146716125,,UNVERIFIED,,
7b4998c0-1577-4454-8f43-643ec6110dc5,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Div Blake,char-offset:18324,PERSON,,,,,,,,,,
f9fcd9f9-6228-4754-8a9c-63608df94ed1,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Bje,char-offset:18517,PERSON,,,,,,,,,,
a7e92036-0e6f-415c-a044-bc129722e705,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Bishop,char-offset:18934,PERSON,,,,,,,,,,
5a103df8-7987-4fff-a9fc-97cdad767dbe,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Mathew,char-offset:19027,PERSON,,,,,,,,,,
85f363be-839b-4524-9b37-70f75a35ba83,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Ireland,char-offset:19153,PLACE,,http://sws.geonames.org/2963597,Ireland,,53.18365372,-8.146716125,,UNVERIFIED,,
ae4c7581-e5bd-40fc-8c46-e50e5b02abb3,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Swift,char-offset:19783,PERSON,,,,,,,,,,
e2c36dfa-c2ee-47c4-8aa9-5c01b0184687,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Clarence Mangan,char-offset:19969,PERSON,,,,,,,,,,
92416013-1494-48e3-8084-862f4e36b7e7,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,My Dear Duffy,char-offset:20164,PERSON,,,,,,,,,,
e8595d38-2b14-4d3f-a968-cc570ccc761c,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Budgett,char-offset:20366,PERSON,,,,,,,,,,
da6af028-2b17-45a1-aff7-2907bcf5af3a,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Jokeriana,char-offset:20378,PERSON,,,,,,,,,,
6ec20c41-cf3b-4953-a541-c56367101546,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Jokerisms,char-offset:20392,PERSON,,,,,,,,,,
e1622dc2-f95d-4b8a-9f58-8349f6e88db1,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,American,char-offset:20531,PLACE,,http://sws.geonames.org/5880801,American Samoa,,,,,UNVERIFIED,,
22b3d2f5-f650-4237-b375-4920b58036b6,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Mangan,char-offset:20943,PERSON,,,,,,,,,,
8ea0059f-b0eb-49bb-aef6-905b591052ac,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Pat,char-offset:21279,PERSON,,,,,,,,,,
d13869ad-6a07-45b7-b261-a0e059da8bb9,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,T. M. Hughes,char-offset:21430,PERSON,,,,,,,,,,
50538ea2-b24c-40db-a796-c76af9fb5ef4,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Dane,char-offset:22230,PLACE,,http://sws.geonames.org/5250072,Dane,,43.25055,-89.50151,,UNVERIFIED,,
a530cafa-f809-4c51-ae85-02b0b8df88b4,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Brian,char-offset:22255,PERSON,,,,,,,,,,
d2a38bf6-c1cd-4514-b6b9-f57e06dc455f,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Emerald,char-offset:22534,PLACE,,http://sws.geonames.org/2167425,Emerald,,-37.93167,145.44093,,UNVERIFIED,,
d69bbc4f-5bb9-433d-979d-86bef0c1c097,13861_31_10_1896_2_III _A PROVINCIAL CAREER. BELFAST._111104168.txt,Island,char-offset:22542,PLACE,,http://sws.geonames.org/4319180,Carville,,30.21742,-91.09621,,UNVERIFIED,,
83bb22fb-c0f3-48e8-8824-0c7ecb3d0f60,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,OB Saxon,char-offset:16,PERSON,,,,,,,,,,
49a473fa-914e-464a-9f22-591f71f700dc,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Savage,char-offset:31,PERSON,,,,,,,,,,
cf577dba-15da-4606-9794-2f7a1a9627ae,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,FOSTER OSBOBNE,char-offset:46,PERSON,,,,,,,,,,
5fcd5a42-5058-4dc2-83d1-ad3fe243270e,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,King,char-offset:182,PERSON,,,,,,,,,,
f2c854db-7ccf-4f96-b754-3ab6e6dfcb26,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Kolkibertoo,char-offset:423,PERSON,,,,,,,,,,
f4e65a28-f556-4697-9983-049019adbf19,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Laura,char-offset:635,PERSON,,,,,,,,,,
0f4ff137-e969-4249-85bb-1d0ee4147fab,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Miss,char-offset:729,PLACE,,,,,,,,UNVERIFIED,,
a09967ab-d31c-4f98-8ff6-cd4050a48c0f,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Melbourne,char-offset:768,PLACE,,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,
a51f57e2-867b-4cff-a89d-d57fdad7d2a3,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frayne,char-offset:806,PERSON,,,,,,,,,,
b3ed1a07-2d75-41ab-a607-aaa539b97bef,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frank Axford,char-offset:860,PERSON,,,,,,,,,,
5014211a-6a25-4e05-8171-36b73d4edd1b,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:891,PERSON,,,,,,,,,,
d4072788-574e-4e32-a871-ff030dbd249d,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Charley Kin,char-offset:922,PERSON,,,,,,,,,,
f7a71eae-e9ad-4f10-9949-775d48d6d067,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:1047,PERSON,,,,,,,,,,
a2e0ebc0-e297-4948-9815-1bd7e339c9f5,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Wyalong,char-offset:1170,PLACE,,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,
eb35b1ec-be6e-4494-a92e-67e298369bac,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Charley,char-offset:1389,PERSON,,,,,,,,,,
3ea2a0f0-afc6-4afd-b359-e51773574cc5,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Kolkibertoo,char-offset:1540,PLACE,Y,,,,,,,FICTIONAL,NF,Y
30c113ea-1f8f-4911-83cf-8bdba22b2133,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Yarrangobilly,char-offset:1553,PERSON,,,,,,,,,,
3e5a1e3d-516b-4302-8371-2ee5f1d458c6,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Martin Devine,char-offset:1759,PERSON,,,,,,,,,,
18c4075a-3452-4b31-b1cb-18059a78e78a,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Martin,char-offset:2165,PERSON,,,,,,,,,,
6de57776-8347-47bf-9487-b75664cc7d67,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Geelong,char-offset:2684,PLACE,,http://sws.geonames.org/2165798,Geelong,,-38.14711,144.36069,,UNVERIFIED,,
c9eb69e7-90c3-49bd-9649-0dd3d371790f,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:3907,PERSON,,,,,,,,,,
bc5f6006-9d8a-41eb-b88f-1b04d7250112,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Yarrangobilly,char-offset:4272,PLACE,STATION,,,,-35.68166667,148.5177778,NSW,VERIFIED,NF,Y
daa257e3-7816-4492-8dcc-9032e293f1cb,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Moreton,char-offset:4412,PERSON,,,,,,,,,,
3e19286c-5332-476c-a9d0-c05f553705a1,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Martin,char-offset:4488,PERSON,,,,,,,,,,
d53e39d4-2919-48e6-8364-3ad1450abf1a,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Rose Bhould,char-offset:4652,PERSON,,,,,,,,,,
e0bb3b1a-3f77-49ab-b568-3f78be9df120,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,England,char-offset:4703,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
2ab8104d-5663-4402-a20a-43fd36020ee4,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Rose,char-offset:4861,PERSON,,,,,,,,,,
5e4aa0f6-1949-4e3a-a246-16e189ddf83d,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Olqtz,char-offset:4882,PERSON,,,,,,,,,,
303e1ae0-e97f-42d5-85a6-fef7cbbd4ab7,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Germany,char-offset:4911,PLACE,,http://sws.geonames.org/2921044,Germany,,51.11428798,10.39394011,,UNVERIFIED,,
19465a98-fae3-4d62-aeda-fdd75e93b584,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Australian,char-offset:5001,PLACE,,http://sws.geonames.org/2177478,ACT,,-35.49847481,149.0065762,,UNVERIFIED,,
df9d0923-1945-4876-902f-3434c06820a8,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Hobson,char-offset:5040,PERSON,,,,,,,,,,
a0068f33-1789-4d7e-8cae-70f27039eba0,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Wyalong,char-offset:5155,PLACE,,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,
bb685e6e-eeaf-4317-b56d-6e200692e774,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Goonambool,char-offset:5290,PERSON,,,,,,,,,,
25a39cd5-82a3-4d29-8b42-7aaec68cd818,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Horace Mayne,char-offset:5327,PERSON,,,,,,,,,,
c8dfb4c5-60e9-452f-b7fe-046f34545c7f,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Henry Morton,char-offset:5395,PERSON,,,,,,,,,,
ca808934-933b-4fc8-a4cd-71410d9958b6,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:5469,PERSON,,,,,,,,,,
2acf0e4d-6649-4460-9dcc-46b41b68d4fb,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Sloretoii,char-offset:5803,PERSON,,,,,,,,,,
81f74e7b-e117-459a-9dbc-9ad637e4e476,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frayne,char-offset:5900,PERSON,,,,,,,,,,
622bc65d-80f1-49fb-9f9f-bc48a8c1c0c5,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,H. Morton,char-offset:5986,PERSON,,,,,,,,,,
77e2cb31-5f25-474d-afb5-3bdbae1746a5,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Esq.,char-offset:5997,PLACE,,,,,,,,UNVERIFIED,,
d800e1fe-8c12-4f5b-aa46-68998d2b1c75,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Wyalong,char-offset:6003,PLACE,,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,
9ecace11-0744-456e-9bd5-9bb826f72ada,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Deak,char-offset:6012,PERSON,,,,,,,,,,
cbbedb80-9f48-4d08-8b40-52bd1ae2acb6,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Ralf Lamont,char-offset:6301,PERSON,,,,,,,,,,
dc803922-8c32-42c7-bc8e-46514490f4cb,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Henry,char-offset:6600,PERSON,,,,,,,,,,
4ba250ed-5f98-43aa-b22d-6a42718661af,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Moroton,char-offset:6746,PERSON,,,,,,,,,,
a7d5e227-a6d4-4806-9f61-b4564408eaa2,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Oolonel Morton,char-offset:6862,PERSON,,,,,,,,,,
203ab55a-b0fe-46a9-9b2d-c9cc4163d13e,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,BO,char-offset:9613,PERSON,,,,,,,,,,
35d2d420-111a-4b47-86e4-058122b0b7b0,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,England,char-offset:9767,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
d1605652-ce89-4f9d-b3b5-28cfa6909660,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Australia,char-offset:9925,PLACE,,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,
71cb7438-1351-4c62-8251-2931ad8ce56d,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Wyalong,char-offset:10200,PLACE,,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,
3a83105d-d228-4113-a0ad-d46575ec17d3,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Ralf j Lamont,char-offset:10401,PERSON,,,,,,,,,,
c8e6ef1d-48a5-4636-b58a-4a51db2a750f,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frayne,char-offset:10731,PERSON,,,,,,,,,,
8e37a7e0-cb5e-4433-8cf0-b5f9c1e10ed9,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,England,char-offset:10966,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
0d1de2a5-6159-46f4-926a-3ca64776df1b,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:11024,PERSON,,,,,,,,,,
b58ad36d-756f-4c48-a6ba-3918e4a18572,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Melbourne,char-offset:11049,PLACE,,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,
8ee71af9-98a8-47b3-9fc3-2c9c7029fbbe,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Old,char-offset:11560,PLACE,,http://sws.geonames.org/3489227,Old Harbour,,17.94144,-77.10898,,UNVERIFIED,,
b2fd27cc-537e-4ea4-9277-b602ee78ca4d,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,England,char-offset:11564,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
6b5fcec8-6942-4155-a956-5a86c6e44371,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:11663,PERSON,,,,,,,,,,
70888b85-d7cd-4acf-b304-646f13f5c530,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:11716,PERSON,,,,,,,,,,
3c4f17bc-a778-4e17-bf04-8d9690ea0d50,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Melbourne,char-offset:11732,PLACE,,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,
927c6146-e2ee-43fa-a56d-72b5041528ae,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Laura King,char-offset:11820,PERSON,,,,,,,,,,
5236f09a-8baf-46a9-8a8d-5a41df19e776,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frank,char-offset:12004,PERSON,,,,,,,,,,
f7a7ed3f-077d-401a-8365-ba3658d6ed84,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Laura,char-offset:12014,PERSON,,,,,,,,,,
4387ff8b-ca0c-4bec-bd48-a7e0e88f60d1,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:12408,PERSON,,,,,,,,,,
2f00510f-caf3-4d9d-89db-0285d2601a2c,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frayne,char-offset:12423,PERSON,,,,,,,,,,
11c4ed74-0228-485e-a2a1-0173dc853b99,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,England,char-offset:12451,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
723dc3cd-6802-4a31-9e47-6d6024d2e8bd,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Yon,char-offset:12518,PERSON,,,,,,,,,,
64f38ec3-d20d-42d7-b058-7cb5b1f55fb9,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:12944,PERSON,,,,,,,,,,
c48b804a-cc76-4247-a31a-7446a2c4a811,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Frayne,char-offset:12959,PERSON,,,,,,,,,,
350f7fa9-57f0-4297-b4ee-83edf4bab1a8,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Wyalong,char-offset:12991,PLACE,,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,
8173293f-b980-4062-a153-705b78f23029,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:13000,PERSON,,,,,,,,,,
d13aa1f4-d2c5-49c5-bda7-badb469446ae,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Goonambool,char-offset:13019,PERSON,,,,,,,,,,
e09ecce4-5b9f-4ad4-92fa-04049f83b890,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Eva,char-offset:13045,PERSON,,,,,,,,,,
55b41ee1-d847-4bcc-b581-90cad44007c7,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Australia,char-offset:13100,PLACE,,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,
7ca81495-a3a8-4c50-8ee0-0df463fd28f5,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Morton,char-offset:13150,PERSON,,,,,,,,,,
0483d2fb-8065-464c-b015-bf32ad197ea6,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:13328,PERSON,,,,,,,,,,
7660a914-c662-4a53-b16e-fcbc93009242,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Charley,char-offset:13349,PERSON,,,,,,,,,,
11bc35a0-b788-4ae2-a187-2b5bd9ef16c8,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Loo,char-offset:13398,PERSON,,,,,,,,,,
b85121f8-63f4-4926-9ba3-e2e85d4a76a5,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Charley,char-offset:13568,PERSON,,,,,,,,,,
047a9589-7123-4197-96f0-1e18628a2d30,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:13593,PERSON,,,,,,,,,,
74e476f5-2bf9-46cb-827a-d37bad33a81c,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Charley,char-offset:13620,PERSON,,,,,,,,,,
3818a55d-f442-42dc-9261-e9650067166e,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Charley,char-offset:13803,PERSON,,,,,,,,,,
980e7cfa-bcb0-41bd-a0ef-92078d5988ec,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:14035,PERSON,,,,,,,,,,
a7b856de-0344-48c9-a95c-e04a2c03b7f3,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Eva,char-offset:14043,PERSON,,,,,,,,,,
51c63d85-e84b-4d19-9625-451b161256a7,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Goonambool,char-offset:14152,PLACE,STATION,,,,,,,FICTIONAL,NF,Y
1ee931b6-bb5b-4389-8da0-80231a7a736b,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Boal,char-offset:14222,PERSON,,,,,,,,,,
dc3ff278-df1f-4a15-b740-4ca916a81fb8,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Eva,char-offset:14244,PERSON,,,,,,,,,,
3d20d902-871a-4550-bbfd-cac236444767,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:14401,PERSON,,,,,,,,,,
a2a761f3-46ba-47c6-bd22-317d1c2d94ea,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Bettle,char-offset:14463,PERSON,,,,,,,,,,
e6701f7f-a308-4b26-ab86-b1822819e5cd,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,Leo,char-offset:14578,PERSON,,,,,,,,,,
c84eb86a-cebd-43e4-be47-68108a8cac46,14918_2_6_1894_7_3.XI_COLLECTING THE CRUMBS._108683505.txt,CHARLES KING,char-offset:14799,PERSON,,,,,,,,,,
eacc6d04-5107-41b0-85ea-b6b176ec40d1,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:233,PERSON,,,,,,,,,,
a93218da-705a-4095-a8c7-0c26b63b3a76,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:939,PERSON,,,,,,,,,,
1d52f0cd-90cb-401a-9d9e-19a80107f758,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:1052,PERSON,,,,,,,,,,
af917012-134b-418d-b545-4f5e059fb19a,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:1795,PERSON,,,,,,,,,,
3bf4d4b2-6a96-4b54-8765-5f7b78fa85cd,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:1886,PERSON,,,,,,,,,,
a9f541e7-c446-4357-b8f7-2e6d7a5b1f7d,5011_7_10_1905_46_XV_The Skull._20798621.txt,Hglht,char-offset:1974,PERSON,,,,,,,,,,
2d906c86-5b36-4116-88a2-192f4251ec4b,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:2513,PERSON,,,,,,,,,,
732c57a7-ea1b-4202-85b0-91bbb600a308,5011_7_10_1905_46_XV_The Skull._20798621.txt,Stlme,char-offset:3935,PLACE,,,,,,,,UNVERIFIED,,
745762e9-5b70-4263-b3b3-d28e05fe41ad,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:4035,PERSON,,,,,,,,,,
9b4e5a90-58d6-429f-969f-1d7e58088c38,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:4269,PERSON,,,,,,,,,,
cfbf1cb2-3186-44e5-9fb5-4081a45236c4,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:4382,PERSON,,,,,,,,,,
e1485505-f203-42c2-b1cd-92f55d0a3aaa,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:4426,PERSON,,,,,,,,,,
719651dd-deb0-4b68-9cbd-4d548314ebc2,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:5476,PERSON,,,,,,,,,,
e33469d1-acdf-443c-be36-1809ac5a2445,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:5520,PERSON,,,,,,,,,,
5b57acdd-d833-42b8-8216-ca0154a4489c,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:6339,PERSON,,,,,,,,,,
b6264aeb-7203-49af-9463-2ebb9a00f7ef,5011_7_10_1905_46_XV_The Skull._20798621.txt,hind,char-offset:6630,PLACE,,http://sws.geonames.org/2706392,Hindås,,57.70338,12.44657,,UNVERIFIED,,
2251df55-67ca-4903-ada5-4dff8f9d2f51,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:6720,PERSON,,,,,,,,,,
39431aa0-9fba-4974-8fc8-17fa4942d135,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:6968,PERSON,,,,,,,,,,
f1b647ca-1898-4855-b247-ad7bfeccb1e0,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:7815,PERSON,,,,,,,,,,
fc0c4e1a-aeec-4a8c-8082-6a8ae72d53ac,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:8063,PERSON,,,,,,,,,,
dc3f2d00-af83-4f7d-a8b0-ffe3c3fa7025,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:8828,PERSON,,,,,,,,,,
f2690de4-a250-4aa2-8fd1-2e29603c3d14,5011_7_10_1905_46_XV_The Skull._20798621.txt,Alan,char-offset:8887,PERSON,,,,,,,,,,
300cc43d-72bc-4d09-8a25-e61eb42aaccb,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:9358,PERSON,,,,,,,,,,
3a11cdc7-2073-4fa8-b472-86fbe26b7f5c,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:9509,PERSON,,,,,,,,,,
c9e9ecbd-d4fd-421d-9933-90c619e13f3d,5011_7_10_1905_46_XV_The Skull._20798621.txt,Bory,char-offset:9685,PERSON,,,,,,,,,,
8af0d5a1-2703-4b06-8b0d-a81f5adc0cb6,5011_7_10_1905_46_XV_The Skull._20798621.txt,Rory,char-offset:9999,PERSON,,,,,,,,,,
65627752-79cd-4433-a716-2f57b13c59a8,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:10492,PERSON,,,,,,,,,,
30210025-cb5c-445e-9dc0-b520839f27a7,5011_7_10_1905_46_XV_The Skull._20798621.txt,Allan,char-offset:11184,PERSON,,,,,,,,,,
